area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,lecture,office,multipurpose,laboratory,domitory,parking,usage
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,9000
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,10000
3525.56,0.1099,5,0.3077,27,0.2857,1,1,0,0,0,0,0,9000
3525.56,0.1099,5,0.3077,28,0.4286,1,1,0,0,0,0,0,5000
3525.56,0.1099,5,0.3077,31,0.8571,1,1,0,0,0,0,0,7000
3525.56,0.1099,5,0.3077,30,0.7143,1,1,0,0,0,0,0,7000
3525.56,0.1099,5,0.3077,29,0.5714,0,1,0,0,0,0,0,4000
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,4000
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,6000
3525.56,0.1099,5,0.3077,28,0.4286,1,1,0,0,0,0,0,4000
3525.56,0.1099,5,0.3077,28,0.4286,1,1,0,0,0,0,0,4000
3525.56,0.1099,5,0.3077,26,0.1429,1,1,0,0,0,0,0,2000
3525.56,0.1099,5,0.3077,27,0.2857,1,1,0,0,0,0,0,2000
3525.56,0.1099,5,0.3077,27,0.2857,1,1,0,0,0,0,0,1000
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,2000
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,2000
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,2000
3525.56,0.1099,5,0.3077,29,0.5714,0,1,0,0,0,0,0,2000
3525.56,0.1099,5,0.3077,29,0.5714,1,1,0,0,0,0,0,2000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,7000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,28,0.4286,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,27,0.2857,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,28,0.4286,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,31,0.8571,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,32,1.0000,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,32,1.0000,1,1,0,0,0,0,0,7000
688.85,0.0201,2,0.0769,29,0.5714,0,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,29,0.5714,0,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,30,0.7143,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,7000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,7000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,27,0.2857,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,27,0.2857,1,1,0,0,0,0,0,4000
688.85,0.0201,2,0.0769,28,0.4286,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,30,0.7143,1,1,0,0,0,0,0,7000
688.85,0.0201,2,0.0769,31,0.8571,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,30,0.7143,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,29,0.5714,0,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,7000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,28,0.4286,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,28,0.4286,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,26,0.1429,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,27,0.2857,1,1,0,0,0,0,0,4000
688.85,0.0201,2,0.0769,27,0.2857,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,30,0.7143,0,1,0,0,0,0,0,5000
688.85,0.0201,2,0.0769,29,0.5714,0,1,0,0,0,0,0,6000
688.85,0.0201,2,0.0769,29,0.5714,1,1,0,0,0,0,0,5000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,28,0.4286,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,27,0.2857,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,28,0.4286,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,31,0.8571,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,32,1.0000,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,32,1.0000,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,0,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,0,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,30,0.7143,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,27,0.2857,1,1,0,0,0,0,0,3000
943.75,0.0282,2,0.0769,27,0.2857,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,28,0.4286,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,30,0.7143,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,31,0.8571,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,30,0.7143,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,0,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,28,0.4286,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,28,0.4286,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,26,0.1429,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,27,0.2857,1,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,27,0.2857,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,30,0.7143,0,1,0,0,0,0,0,2000
943.75,0.0282,2,0.0769,29,0.5714,0,1,0,0,0,0,0,1000
943.75,0.0282,2,0.0769,29,0.5714,1,1,0,0,0,0,0,1000
3366.31,0.1048,4,0.2308,25,0.0000,1,1,0,0,0,0,0,5563
3366.31,0.1048,4,0.2308,30,0.7143,0,1,0,0,0,0,0,6400
3366.31,0.1048,4,0.2308,27,0.2857,1,1,0,0,0,0,0,8000
3366.31,0.1048,4,0.2308,30,0.7143,0,1,0,0,0,0,0,1280
3366.31,0.1048,4,0.2308,30,0.7143,1,1,0,0,0,0,0,2080
3366.31,0.1048,4,0.2308,29,0.5714,1,1,0,0,0,0,0,2080
3366.31,0.1048,4,0.2308,29,0.5714,1,1,0,0,0,0,0,8320
3366.31,0.1048,4,0.2308,27,0.2857,1,1,0,0,0,0,0,8640
3366.31,0.1048,4,0.2308,31,0.8571,1,1,0,0,0,0,0,4640
3366.31,0.1048,4,0.2308,29,0.5714,0,1,0,0,0,0,0,9280
3366.31,0.1048,4,0.2308,29,0.5714,0,1,0,0,0,0,0,8160
3366.31,0.1048,4,0.2308,29,0.5714,1,1,0,0,0,0,0,8960
3366.31,0.1048,4,0.2308,26,0.1429,1,1,0,0,0,0,0,6880
3366.31,0.1048,4,0.2308,29,0.5714,1,1,0,0,0,0,0,8000
3366.31,0.1048,4,0.2308,29,0.5714,1,1,0,0,0,0,0,5280
3366.31,0.1048,4,0.2308,28,0.4286,1,1,0,0,0,0,0,7360
1205.39,0.0365,4,0.2308,31,0.8571,0,1,0,0,0,0,0,7500
1205.39,0.0365,4,0.2308,32,1.0000,0,1,0,0,0,0,0,8220
1205.39,0.0365,4,0.2308,30,0.7143,1,1,0,0,0,0,0,8820
1205.39,0.0365,4,0.2308,29,0.5714,0,1,0,0,0,0,0,7740
1205.39,0.0365,4,0.2308,30,0.7143,1,1,0,0,0,0,0,9300
1205.39,0.0365,4,0.2308,25,0.0000,1,1,0,0,0,0,0,6688
1205.39,0.0365,4,0.2308,25,0.0000,1,1,0,0,0,0,0,2252
1205.39,0.0365,4,0.2308,30,0.7143,1,1,0,0,0,0,0,5760
1205.39,0.0365,4,0.2308,31,0.8571,1,1,0,0,0,0,0,8520
1205.39,0.0365,4,0.2308,31,0.8571,1,1,0,0,0,0,0,5640
1205.39,0.0365,4,0.2308,30,0.7143,0,1,0,0,0,0,0,6960
1205.39,0.0365,4,0.2308,30,0.7143,0,1,0,0,0,0,0,4740
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,8880
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,7800
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,8520
1205.39,0.0365,4,0.2308,27,0.2857,1,1,0,0,0,0,0,4440
1205.39,0.0365,4,0.2308,26,0.1429,1,1,0,0,0,0,0,7620
1205.39,0.0365,4,0.2308,28,0.4286,1,1,0,0,0,0,0,7620
1205.39,0.0365,4,0.2308,30,0.7143,1,1,0,0,0,0,0,7380
1205.39,0.0365,4,0.2308,31,0.8571,1,1,0,0,0,0,0,6660
1205.39,0.0365,4,0.2308,30,0.7143,0,1,0,0,0,0,0,7260
1205.39,0.0365,4,0.2308,30,0.7143,0,1,0,0,0,0,0,6540
1205.39,0.0365,4,0.2308,30,0.7143,1,1,0,0,0,0,0,9540
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,9720
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,6360
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,7800
1205.39,0.0365,4,0.2308,28,0.4286,1,1,0,0,0,0,0,9720
1205.39,0.0365,4,0.2308,27,0.2857,1,1,0,0,0,0,0,7080
1205.39,0.0365,4,0.2308,28,0.4286,1,1,0,0,0,0,0,3720
1205.39,0.0365,4,0.2308,31,0.8571,1,1,0,0,0,0,0,9900
1205.39,0.0365,4,0.2308,32,1.0000,1,1,0,0,0,0,0,7560
1205.39,0.0365,4,0.2308,32,1.0000,1,1,0,0,0,0,0,4320
1205.39,0.0365,4,0.2308,29,0.5714,0,1,0,0,0,0,0,4800
1205.39,0.0365,4,0.2308,29,0.5714,0,1,0,0,0,0,0,3540
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,7800
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,5160
1205.39,0.0365,4,0.2308,27,0.2857,1,1,0,0,0,0,0,5340
1205.39,0.0365,4,0.2308,27,0.2857,1,1,0,0,0,0,0,5760
1205.39,0.0365,4,0.2308,31,0.8571,1,1,0,0,0,0,0,3120
1205.39,0.0365,4,0.2308,30,0.7143,1,1,0,0,0,0,0,9480
1205.39,0.0365,4,0.2308,29,0.5714,0,1,0,0,0,0,0,5400
1205.39,0.0365,4,0.2308,29,0.5714,0,1,0,0,0,0,0,4440
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,9540
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,4740
1205.39,0.0365,4,0.2308,28,0.4286,1,1,0,0,0,0,0,6240
1205.39,0.0365,4,0.2308,28,0.4286,1,1,0,0,0,0,0,8520
1205.39,0.0365,4,0.2308,26,0.1429,1,1,0,0,0,0,0,4140
1205.39,0.0365,4,0.2308,27,0.2857,1,1,0,0,0,0,0,6000
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,7380
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,6480
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,4740
1205.39,0.0365,4,0.2308,30,0.7143,0,1,0,0,0,0,0,5820
1205.39,0.0365,4,0.2308,29,0.5714,0,1,0,0,0,0,0,6540
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,6720
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,1920
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,540
1205.39,0.0365,4,0.2308,29,0.5714,1,1,0,0,0,0,0,1920
1205.39,0.0365,4,0.2308,28,0.4286,1,1,0,0,0,0,0,1260
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,1680
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,1620
2145.23,0.0662,3,0.1538,31,0.8571,0,1,0,0,0,0,0,1740
2145.23,0.0662,3,0.1538,32,1.0000,0,1,0,0,0,0,0,1380
2145.23,0.0662,3,0.1538,32,1.0000,0,1,0,0,0,0,0,1020
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,2100
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,1740
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,2280
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,2040
2145.23,0.0662,3,0.1538,29,0.5714,0,1,0,0,0,0,0,1320
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,1440
2145.23,0.0662,3,0.1538,25,0.0000,1,1,0,0,0,0,0,1584
2145.23,0.0662,3,0.1538,25,0.0000,1,1,0,0,0,0,0,1296
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,2280
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,1140
2145.23,0.0662,3,0.1538,31,0.8571,1,1,0,0,0,0,0,1560
2145.23,0.0662,3,0.1538,31,0.8571,1,1,0,0,0,0,0,1140
2145.23,0.0662,3,0.1538,30,0.7143,0,1,0,0,0,0,0,1620
2145.23,0.0662,3,0.1538,30,0.7143,0,1,0,0,0,0,0,1020
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1980
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1680
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,2220
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1560
2145.23,0.0662,3,0.1538,27,0.2857,1,1,0,0,0,0,0,1620
2145.23,0.0662,3,0.1538,26,0.1429,1,1,0,0,0,0,0,1920
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,1560
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,2760
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,1740
2145.23,0.0662,3,0.1538,31,0.8571,1,1,0,0,0,0,0,1260
2145.23,0.0662,3,0.1538,30,0.7143,0,1,0,0,0,0,0,1260
2145.23,0.0662,3,0.1538,30,0.7143,0,1,0,0,0,0,0,1320
2145.23,0.0662,3,0.1538,30,0.7143,1,1,0,0,0,0,0,1740
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1860
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1380
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1620
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,1860
2145.23,0.0662,3,0.1538,27,0.2857,1,1,0,0,0,0,0,1200
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,2700
2145.23,0.0662,3,0.1538,29,0.5714,0,1,0,0,0,0,0,900
2145.23,0.0662,3,0.1538,29,0.5714,0,1,0,0,0,0,0,780
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,2220
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1200
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,1500
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,1920
2145.23,0.0662,3,0.1538,26,0.1429,1,1,0,0,0,0,0,900
2145.23,0.0662,3,0.1538,27,0.2857,1,1,0,0,0,0,0,1260
2145.23,0.0662,3,0.1538,27,0.2857,1,1,0,0,0,0,0,2400
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1920
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1740
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1260
2145.23,0.0662,3,0.1538,30,0.7143,0,1,0,0,0,0,0,1020
2145.23,0.0662,3,0.1538,29,0.5714,0,1,0,0,0,0,0,1440
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,1860
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,2100
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,900
2145.23,0.0662,3,0.1538,29,0.5714,1,1,0,0,0,0,0,2520
2145.23,0.0662,3,0.1538,28,0.4286,1,1,0,0,0,0,0,1140
2099.94,0.0648,2,0.0769,28,0.4286,1,1,0,0,0,0,0,5790
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,6360
2099.94,0.0648,2,0.0769,31,0.8571,0,1,0,0,0,0,0,6360
2099.94,0.0648,2,0.0769,32,1.0000,0,1,0,0,0,0,0,6180
2099.94,0.0648,2,0.0769,32,1.0000,0,1,0,0,0,0,0,7080
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,6870
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,6210
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,8310
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6720
2099.94,0.0648,2,0.0769,29,0.5714,0,1,0,0,0,0,0,6630
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,7590
2099.94,0.0648,2,0.0769,25,0.0000,1,1,0,0,0,0,0,1410
2099.94,0.0648,2,0.0769,25,0.0000,1,1,0,0,0,0,0,6630
2099.94,0.0648,2,0.0769,28,0.4286,1,1,0,0,0,0,0,3360
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,6360
2099.94,0.0648,2,0.0769,31,0.8571,1,1,0,0,0,0,0,5400
2099.94,0.0648,2,0.0769,31,0.8571,1,1,0,0,0,0,0,6630
2099.94,0.0648,2,0.0769,30,0.7143,0,1,0,0,0,0,0,7410
2099.94,0.0648,2,0.0769,30,0.7143,0,1,0,0,0,0,0,5970
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,7380
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,8790
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,8190
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6720
2099.94,0.0648,2,0.0769,27,0.2857,1,1,0,0,0,0,0,4800
2099.94,0.0648,2,0.0769,26,0.1429,1,1,0,0,0,0,0,2970
2099.94,0.0648,2,0.0769,28,0.4286,1,1,0,0,0,0,0,2550
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,1740
2099.94,0.0648,2,0.0769,31,0.8571,1,1,0,0,0,0,0,7200
2099.94,0.0648,2,0.0769,30,0.7143,0,1,0,0,0,0,0,7050
2099.94,0.0648,2,0.0769,30,0.7143,0,1,0,0,0,0,0,6330
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,7980
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,8640
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6270
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,5700
2099.94,0.0648,2,0.0769,28,0.4286,1,1,0,0,0,0,0,5820
2099.94,0.0648,2,0.0769,27,0.2857,1,1,0,0,0,0,0,6360
2099.94,0.0648,2,0.0769,28,0.4286,1,1,0,0,0,0,0,4740
2099.94,0.0648,2,0.0769,31,0.8571,1,1,0,0,0,0,0,9390
2099.94,0.0648,2,0.0769,32,1.0000,1,1,0,0,0,0,0,8490
2099.94,0.0648,2,0.0769,32,1.0000,1,1,0,0,0,0,0,6900
2099.94,0.0648,2,0.0769,29,0.5714,0,1,0,0,0,0,0,7290
2099.94,0.0648,2,0.0769,29,0.5714,0,1,0,0,0,0,0,5730
2099.94,0.0648,2,0.0769,30,0.7143,1,1,0,0,0,0,0,9510
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,8640
2099.94,0.0648,2,0.0769,29,0.5714,1,1,0,0,0,0,0,6600
