area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
1567.36,0.0000,2,0.0000,29,0.5714,1,49120
2665.17,0.1768,4,0.3333,31,0.8571,0,87287
2665.17,0.1768,4,0.3333,30,0.7143,1,83527
2665.17,0.1768,4,0.3333,30,0.7143,1,80649
2665.17,0.1768,4,0.3333,29,0.5714,0,66955
2665.17,0.1768,4,0.3333,30,0.7143,1,65772
2665.17,0.1768,4,0.3333,25,0.0000,1,80415
2665.17,0.1768,4,0.3333,25,0.0000,1,86535
2665.17,0.1768,4,0.3333,31,0.8571,1,75196
2665.17,0.1768,4,0.3333,30,0.7143,0,62107
2665.17,0.1768,4,0.3333,29,0.5714,1,54331
2665.17,0.1768,4,0.3333,26,0.1429,1,72743
2665.17,0.1768,4,0.3333,28,0.4286,1,71770
2665.17,0.1768,4,0.3333,30,0.7143,1,71201
2665.17,0.1768,4,0.3333,30,0.7143,1,73292
2665.17,0.1768,4,0.3333,30,0.7143,0,88240
2665.17,0.1768,4,0.3333,29,0.5714,1,51125
2665.17,0.1768,4,0.3333,29,0.5714,1,62512
2665.17,0.1768,4,0.3333,29,0.5714,1,67833
2665.17,0.1768,4,0.3333,28,0.4286,1,82880
2665.17,0.1768,4,0.3333,27,0.2857,1,50402
2665.17,0.1768,4,0.3333,28,0.4286,1,61576
2665.17,0.1768,4,0.3333,31,0.8571,1,77089
2665.17,0.1768,4,0.3333,32,1.0000,1,79522
2665.17,0.1768,4,0.3333,32,1.0000,1,84391
2665.17,0.1768,4,0.3333,29,0.5714,0,77725
2665.17,0.1768,4,0.3333,29,0.5714,0,43780
2665.17,0.1768,4,0.3333,30,0.7143,1,59345
2665.17,0.1768,4,0.3333,29,0.5714,1,64270
2665.17,0.1768,4,0.3333,29,0.5714,1,69489
2665.17,0.1768,4,0.3333,29,0.5714,1,75543
2665.17,0.1768,4,0.3333,27,0.2857,1,61830
2665.17,0.1768,4,0.3333,27,0.2857,1,57829
2665.17,0.1768,4,0.3333,28,0.4286,1,67966
2665.17,0.1768,4,0.3333,30,0.7143,1,66857
2665.17,0.1768,4,0.3333,31,0.8571,1,64876
2665.17,0.1768,4,0.3333,30,0.7143,1,65665
2665.17,0.1768,4,0.3333,29,0.5714,0,67781
2665.17,0.1768,4,0.3333,29,0.5714,0,68718
2665.17,0.1768,4,0.3333,29,0.5714,1,77950
2665.17,0.1768,4,0.3333,29,0.5714,1,71916
2665.17,0.1768,4,0.3333,28,0.4286,1,77788
2665.17,0.1768,4,0.3333,28,0.4286,1,71754
