month,year,usage,usage_normal,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester
11,2561,13000,0.0670,3295.93,0.2032,4,0.1538,29,0.5714,1
12,2561,6200,0.0276,3295.93,0.2032,4,0.1538,28,0.4286,1
1,2556,38000,0.2119,2687.59,0.1498,6,0.3077,28,0.4286,1
2,2556,39000,0.2177,2687.59,0.1498,6,0.3077,30,0.7143,1
3,2556,46000,0.2582,2687.59,0.1498,6,0.3077,31,0.8571,0
4,2556,34000,0.1887,2687.59,0.1498,6,0.3077,32,1.0000,0
5,2556,45000,0.2524,2687.59,0.1498,6,0.3077,32,1.0000,0
6,2556,41000,0.2293,2687.59,0.1498,6,0.3077,30,0.7143,1
7,2556,39000,0.2177,2687.59,0.1498,6,0.3077,30,0.7143,1
8,2556,44000,0.2466,2687.59,0.1498,6,0.3077,30,0.7143,1
9,2556,37000,0.2061,2687.59,0.1498,6,0.3077,29,0.5714,1
10,2556,38000,0.2119,2687.59,0.1498,6,0.3077,29,0.5714,0
11,2556,41000,0.2293,2687.59,0.1498,6,0.3077,30,0.7143,1
12,2556,20000,0.1076,2687.59,0.1498,6,0.3077,25,0.0000,1
1,2557,28000,0.1539,2687.59,0.1498,6,0.3077,25,0.0000,1
2,2557,33000,0.1829,2687.59,0.1498,6,0.3077,28,0.4286,1
3,2557,40000,0.2235,2687.59,0.1498,6,0.3077,30,0.7143,1
4,2557,40000,0.2235,2687.59,0.1498,6,0.3077,31,0.8571,1
5,2557,40000,0.2235,2687.59,0.1498,6,0.3077,31,0.8571,1
6,2557,44000,0.2466,2687.59,0.1498,6,0.3077,30,0.7143,0
7,2557,37000,0.2061,2687.59,0.1498,6,0.3077,30,0.7143,0
8,2557,38000,0.2119,2687.59,0.1498,6,0.3077,29,0.5714,1
9,2557,36000,0.2003,2687.59,0.1498,6,0.3077,29,0.5714,1
10,2557,36000,0.2003,2687.59,0.1498,6,0.3077,29,0.5714,1
11,2557,35000,0.1945,2687.59,0.1498,6,0.3077,29,0.5714,1
12,2557,29000,0.1597,2687.59,0.1498,6,0.3077,27,0.2857,1
1,2558,29000,0.1597,2687.59,0.1498,6,0.3077,26,0.1429,1
2,2558,32000,0.1771,2687.59,0.1498,6,0.3077,28,0.4286,1
3,2558,40000,0.2235,2687.59,0.1498,6,0.3077,30,0.7143,1
4,2558,38000,0.2119,2687.59,0.1498,6,0.3077,30,0.7143,1
5,2558,39000,0.2177,2687.59,0.1498,6,0.3077,31,0.8571,1
6,2558,34000,0.1887,2687.59,0.1498,6,0.3077,30,0.7143,0
7,2558,39000,0.2177,2687.59,0.1498,6,0.3077,30,0.7143,0
8,2558,36000,0.2003,2687.59,0.1498,6,0.3077,30,0.7143,1
9,2558,37000,0.2061,2687.59,0.1498,6,0.3077,29,0.5714,1
10,2558,31000,0.1713,2687.59,0.1498,6,0.3077,29,0.5714,1
11,2558,33000,0.1829,2687.59,0.1498,6,0.3077,29,0.5714,1
12,2558,28000,0.1539,2687.59,0.1498,6,0.3077,28,0.4286,1
1,2559,27000,0.1481,2687.59,0.1498,6,0.3077,27,0.2857,1
2,2559,29000,0.1597,2687.59,0.1498,6,0.3077,28,0.4286,1
3,2559,35000,0.1945,2687.59,0.1498,6,0.3077,31,0.8571,1
4,2559,31000,0.1713,2687.59,0.1498,6,0.3077,32,1.0000,1
5,2559,32000,0.1771,2687.59,0.1498,6,0.3077,32,1.0000,1
6,2559,28000,0.1539,2687.59,0.1498,6,0.3077,29,0.5714,0
7,2559,26000,0.1423,2687.59,0.1498,6,0.3077,29,0.5714,0
8,2559,30000,0.1655,2687.59,0.1498,6,0.3077,30,0.7143,1
9,2559,28000,0.1539,2687.59,0.1498,6,0.3077,29,0.5714,1
10,2559,27000,0.1481,2687.59,0.1498,6,0.3077,29,0.5714,1
11,2559,30000,0.1655,2687.59,0.1498,6,0.3077,29,0.5714,1
12,2559,23000,0.1249,2687.59,0.1498,6,0.3077,27,0.2857,1
1,2560,26000,0.1423,2687.59,0.1498,6,0.3077,27,0.2857,1
2,2560,28000,0.1539,2687.59,0.1498,6,0.3077,28,0.4286,1
3,2560,35000,0.1945,2687.59,0.1498,6,0.3077,30,0.7143,1
4,2560,30000,0.1655,2687.59,0.1498,6,0.3077,31,0.8571,1
5,2560,31000,0.1713,2687.59,0.1498,6,0.3077,30,0.7143,1
6,2560,31000,0.1713,2687.59,0.1498,6,0.3077,29,0.5714,0
7,2560,29000,0.1597,2687.59,0.1498,6,0.3077,29,0.5714,0
8,2560,31000,0.1713,2687.59,0.1498,6,0.3077,29,0.5714,1
9,2560,32000,0.1771,2687.59,0.1498,6,0.3077,29,0.5714,1
10,2560,24000,0.1307,2687.59,0.1498,6,0.3077,28,0.4286,1
11,2560,30000,0.1655,2687.59,0.1498,6,0.3077,28,0.4286,1
12,2560,30000,0.1655,2687.59,0.1498,6,0.3077,26,0.1429,1
1,2561,25000,0.1365,2687.59,0.1498,6,0.3077,27,0.2857,1
2,2561,24000,0.1307,2687.59,0.1498,6,0.3077,27,0.2857,1
3,2561,30000,0.1655,2687.59,0.1498,6,0.3077,29,0.5714,1
4,2561,26000,0.1423,2687.59,0.1498,6,0.3077,29,0.5714,1
5,2561,28000,0.1539,2687.59,0.1498,6,0.3077,29,0.5714,1
6,2561,29000,0.1597,2687.59,0.1498,6,0.3077,30,0.7143,0
7,2561,27000,0.1481,2687.59,0.1498,6,0.3077,29,0.5714,0
8,2561,29000,0.1597,2687.59,0.1498,6,0.3077,29,0.5714,1
9,2561,32000,0.1771,2687.59,0.1498,6,0.3077,29,0.5714,1
10,2561,31000,0.1713,2687.59,0.1498,6,0.3077,29,0.5714,1
11,2561,31000,0.1713,2687.59,0.1498,6,0.3077,29,0.5714,1
12,2561,14000,0.0728,2687.59,0.1498,6,0.3077,28,0.4286,1
1,2556,72000,0.4089,9570.37,0.7543,5,0.2308,28,0.4286,1
2,2556,81000,0.4611,9570.37,0.7543,5,0.2308,30,0.7143,1
3,2556,91000,0.5190,9570.37,0.7543,5,0.2308,31,0.8571,0
4,2556,80000,0.4553,9570.37,0.7543,5,0.2308,32,1.0000,0
5,2556,87000,0.4958,9570.37,0.7543,5,0.2308,32,1.0000,0
6,2556,84000,0.4784,9570.37,0.7543,5,0.2308,30,0.7143,1
7,2556,79000,0.4495,9570.37,0.7543,5,0.2308,30,0.7143,1
8,2556,81000,0.4611,9570.37,0.7543,5,0.2308,30,0.7143,1
9,2556,71000,0.4031,9570.37,0.7543,5,0.2308,29,0.5714,1
10,2556,76000,0.4321,9570.37,0.7543,5,0.2308,29,0.5714,0
11,2556,79000,0.4495,9570.37,0.7543,5,0.2308,30,0.7143,1
12,2556,61000,0.3452,9570.37,0.7543,5,0.2308,25,0.0000,1
1,2557,61000,0.3452,9570.37,0.7543,5,0.2308,25,0.0000,1
2,2557,73000,0.4147,9570.37,0.7543,5,0.2308,28,0.4286,1
3,2557,87000,0.4958,9570.37,0.7543,5,0.2308,30,0.7143,1
4,2557,80000,0.4553,9570.37,0.7543,5,0.2308,31,0.8571,1
5,2557,86000,0.4900,9570.37,0.7543,5,0.2308,31,0.8571,1
6,2557,82000,0.4669,9570.37,0.7543,5,0.2308,30,0.7143,0
7,2557,81000,0.4611,9570.37,0.7543,5,0.2308,30,0.7143,0
8,2557,81000,0.4611,9570.37,0.7543,5,0.2308,29,0.5714,1
9,2557,77000,0.4379,9570.37,0.7543,5,0.2308,29,0.5714,1
10,2557,77000,0.4379,9570.37,0.7543,5,0.2308,29,0.5714,1
11,2557,79000,0.4495,9570.37,0.7543,5,0.2308,29,0.5714,1
12,2557,69000,0.3915,9570.37,0.7543,5,0.2308,27,0.2857,1
1,2558,65000,0.3683,9570.37,0.7543,5,0.2308,26,0.1429,1
2,2558,73000,0.4147,9570.37,0.7543,5,0.2308,28,0.4286,1
3,2558,80000,0.4553,9570.37,0.7543,5,0.2308,30,0.7143,1
4,2558,78000,0.4437,9570.37,0.7543,5,0.2308,30,0.7143,1
5,2558,88000,0.5016,9570.37,0.7543,5,0.2308,31,0.8571,1
6,2558,79000,0.4495,9570.37,0.7543,5,0.2308,30,0.7143,0
7,2558,84000,0.4784,9570.37,0.7543,5,0.2308,30,0.7143,0
8,2558,76000,0.4321,9570.37,0.7543,5,0.2308,30,0.7143,1
9,2558,77000,0.4379,9570.37,0.7543,5,0.2308,29,0.5714,1
10,2558,77000,0.4379,9570.37,0.7543,5,0.2308,29,0.5714,1
11,2558,72000,0.4089,9570.37,0.7543,5,0.2308,29,0.5714,1
12,2558,69000,0.3915,9570.37,0.7543,5,0.2308,28,0.4286,1
1,2559,64000,0.3625,9570.37,0.7543,5,0.2308,27,0.2857,1
2,2559,56000,0.3162,9570.37,0.7543,5,0.2308,28,0.4286,1
3,2559,77000,0.4379,9570.37,0.7543,5,0.2308,31,0.8571,1
4,2559,81000,0.4611,9570.37,0.7543,5,0.2308,32,1.0000,1
5,2559,67000,0.3799,9570.37,0.7543,5,0.2308,32,1.0000,1
6,2559,63000,0.3567,9570.37,0.7543,5,0.2308,29,0.5714,0
7,2559,64000,0.3625,9570.37,0.7543,5,0.2308,29,0.5714,0
8,2559,60000,0.3394,9570.37,0.7543,5,0.2308,30,0.7143,1
9,2559,59000,0.3336,9570.37,0.7543,5,0.2308,29,0.5714,1
10,2559,58000,0.3278,9570.37,0.7543,5,0.2308,29,0.5714,1
11,2559,58000,0.3278,9570.37,0.7543,5,0.2308,29,0.5714,1
12,2559,48000,0.2698,9570.37,0.7543,5,0.2308,27,0.2857,1
1,2560,52000,0.2930,9570.37,0.7543,5,0.2308,27,0.2857,1
2,2560,48000,0.2698,9570.37,0.7543,5,0.2308,28,0.4286,1
3,2560,65000,0.3683,9570.37,0.7543,5,0.2308,30,0.7143,1
4,2560,54000,0.3046,9570.37,0.7543,5,0.2308,31,0.8571,1
5,2560,56000,0.3162,9570.37,0.7543,5,0.2308,30,0.7143,1
6,2560,56000,0.3162,9570.37,0.7543,5,0.2308,29,0.5714,0
7,2560,57000,0.3220,9570.37,0.7543,5,0.2308,29,0.5714,0
8,2560,57000,0.3220,9570.37,0.7543,5,0.2308,29,0.5714,1
9,2560,58000,0.3278,9570.37,0.7543,5,0.2308,29,0.5714,1
10,2560,50000,0.2814,9570.37,0.7543,5,0.2308,28,0.4286,1
11,2560,52000,0.2930,9570.37,0.7543,5,0.2308,28,0.4286,1
12,2560,52000,0.2930,9570.37,0.7543,5,0.2308,26,0.1429,1
1,2561,55000,0.3104,9570.37,0.7543,5,0.2308,27,0.2857,1
2,2561,52000,0.2930,9570.37,0.7543,5,0.2308,27,0.2857,1
3,2561,64000,0.3625,9570.37,0.7543,5,0.2308,29,0.5714,1
4,2561,62000,0.3510,9570.37,0.7543,5,0.2308,29,0.5714,1
5,2561,63000,0.3567,9570.37,0.7543,5,0.2308,29,0.5714,1
6,2561,56000,0.3162,9570.37,0.7543,5,0.2308,30,0.7143,0
7,2561,51000,0.2872,9570.37,0.7543,5,0.2308,29,0.5714,0
8,2561,53000,0.2988,9570.37,0.7543,5,0.2308,29,0.5714,1
9,2561,56000,0.3162,9570.37,0.7543,5,0.2308,29,0.5714,1
10,2561,57000,0.3220,9570.37,0.7543,5,0.2308,29,0.5714,1
11,2561,56000,0.3162,9570.37,0.7543,5,0.2308,29,0.5714,1
12,2561,53000,0.2988,9570.37,0.7543,5,0.2308,28,0.4286,1
