area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
2483.00,0.0000,5,0.0000,28,0.4286,1,1146
2483.00,0.0000,5,0.0000,26,0.1429,1,1026
2483.00,0.0000,5,0.0000,27,0.2857,1,1086
2483.00,0.0000,5,0.0000,27,0.2857,1,1091
2483.00,0.0000,5,0.0000,29,0.5714,1,1031
2483.00,0.0000,5,0.0000,29,0.5714,1,1193
2483.00,0.0000,5,0.0000,28,0.4286,1,1565
2483.00,0.0000,5,0.0000,30,0.7143,1,1543
2483.00,0.0000,5,0.0000,31,0.8571,0,1372
2483.00,0.0000,5,0.0000,32,1.0000,0,1467
2483.00,0.0000,5,0.0000,32,1.0000,0,1392
2483.00,0.0000,5,0.0000,30,0.7143,1,1457
2483.00,0.0000,5,0.0000,30,0.7143,1,1431
2483.00,0.0000,5,0.0000,30,0.7143,1,1494
2483.00,0.0000,5,0.0000,29,0.5714,1,1491
2483.00,0.0000,5,0.0000,29,0.5714,0,1418
2483.00,0.0000,5,0.0000,30,0.7143,1,1357
2483.00,0.0000,5,0.0000,25,0.0000,1,1304
2483.00,0.0000,5,0.0000,25,0.0000,1,1311
2483.00,0.0000,5,0.0000,28,0.4286,1,1301
2483.00,0.0000,5,0.0000,30,0.7143,1,1159
2483.00,0.0000,5,0.0000,31,0.8571,1,1235
2483.00,0.0000,5,0.0000,31,0.8571,1,1172
2483.00,0.0000,5,0.0000,30,0.7143,0,1192
2483.00,0.0000,5,0.0000,30,0.7143,0,496
2483.00,0.0000,5,0.0000,29,0.5714,1,1256
2483.00,0.0000,5,0.0000,29,0.5714,1,1267
2483.00,0.0000,5,0.0000,29,0.5714,1,1219
2483.00,0.0000,5,0.0000,29,0.5714,1,1269
2483.00,0.0000,5,0.0000,27,0.2857,1,1281
2483.00,0.0000,5,0.0000,26,0.1429,1,1326
2483.00,0.0000,5,0.0000,28,0.4286,1,1357
2483.00,0.0000,5,0.0000,30,0.7143,1,1138
2483.00,0.0000,5,0.0000,30,0.7143,1,1234
2483.00,0.0000,5,0.0000,31,0.8571,1,1245
2483.00,0.0000,5,0.0000,30,0.7143,0,1404
2483.00,0.0000,5,0.0000,30,0.7143,0,1377
2483.00,0.0000,5,0.0000,30,0.7143,1,1377
2483.00,0.0000,5,0.0000,29,0.5714,1,1451
2483.00,0.0000,5,0.0000,29,0.5714,1,1420
2483.00,0.0000,5,0.0000,29,0.5714,1,1478
2483.00,0.0000,5,0.0000,28,0.4286,1,1482
2483.00,0.0000,5,0.0000,27,0.2857,1,1486
2483.00,0.0000,5,0.0000,28,0.4286,1,1499
2483.00,0.0000,5,0.0000,31,0.8571,1,1379
2483.00,0.0000,5,0.0000,32,1.0000,1,1412
2483.00,0.0000,5,0.0000,32,1.0000,1,1318
2483.00,0.0000,5,0.0000,29,0.5714,0,1398
2483.00,0.0000,5,0.0000,29,0.5714,0,1385
2483.00,0.0000,5,0.0000,30,0.7143,1,1486
2483.00,0.0000,5,0.0000,29,0.5714,1,1449
2483.00,0.0000,5,0.0000,29,0.5714,1,1437
2483.00,0.0000,5,0.0000,29,0.5714,1,1512
2483.00,0.0000,5,0.0000,27,0.2857,1,1424
2483.00,0.0000,5,0.0000,27,0.2857,1,1674
2483.00,0.0000,5,0.0000,28,0.4286,1,1727
2483.00,0.0000,5,0.0000,30,0.7143,1,1690
2483.00,0.0000,5,0.0000,31,0.8571,1,1342
2483.00,0.0000,5,0.0000,30,0.7143,1,1359
2483.00,0.0000,5,0.0000,29,0.5714,0,1369
2483.00,0.0000,5,0.0000,29,0.5714,0,1326
2483.00,0.0000,5,0.0000,29,0.5714,1,1346
2483.00,0.0000,5,0.0000,29,0.5714,1,1354
2483.00,0.0000,5,0.0000,28,0.4286,1,1388
2483.00,0.0000,5,0.0000,28,0.4286,1,1597
2483.00,0.0000,5,0.0000,26,0.1429,1,1442
2483.00,0.0000,5,0.0000,27,0.2857,1,1592
2483.00,0.0000,5,0.0000,27,0.2857,1,1534
2483.00,0.0000,5,0.0000,29,0.5714,1,1345
2483.00,0.0000,5,0.0000,29,0.5714,1,1446
4179.78,0.1211,5,0.0000,29,0.5714,1,3563
4179.78,0.1211,5,0.0000,27,0.2857,1,4958
4179.78,0.1211,5,0.0000,30,0.7143,0,4092
4179.78,0.1211,5,0.0000,30,0.7143,0,4929
4179.78,0.1211,5,0.0000,29,0.5714,0,4797
16497.39,1.0000,14,1.0000,29,0.5714,1,4991
16497.39,1.0000,14,1.0000,28,0.4286,1,4542
