month,year,usage,usage_normal,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester
1,2556,20594,0.0406,4028.20,0.0712,3,0.1111,28,0.4286,1
2,2556,19972,0.0393,4028.20,0.0712,3,0.1111,30,0.7143,1
3,2556,17621,0.0347,4028.20,0.0712,3,0.1111,31,0.8571,0
4,2556,16953,0.0334,4028.20,0.0712,3,0.1111,32,1.0000,0
5,2556,17209,0.0339,4028.20,0.0712,3,0.1111,32,1.0000,0
6,2556,15010,0.0295,4028.20,0.0712,3,0.1111,30,0.7143,1
7,2556,25250,0.0498,4028.20,0.0712,3,0.1111,30,0.7143,1
8,2556,24699,0.0487,4028.20,0.0712,3,0.1111,30,0.7143,1
9,2556,25139,0.0495,4028.20,0.0712,3,0.1111,29,0.5714,1
10,2556,16444,0.0324,4028.20,0.0712,3,0.1111,29,0.5714,0
11,2556,19730,0.0389,4028.20,0.0712,3,0.1111,30,0.7143,1
12,2556,19237,0.0379,4028.20,0.0712,3,0.1111,25,0.0000,1
1,2557,14211,0.0280,4028.20,0.0712,3,0.1111,25,0.0000,1
2,2557,18517,0.0365,4028.20,0.0712,3,0.1111,28,0.4286,1
3,2557,20750,0.0409,4028.20,0.0712,3,0.1111,30,0.7143,1
4,2557,16944,0.0334,4028.20,0.0712,3,0.1111,31,0.8571,1
5,2557,18060,0.0356,4028.20,0.0712,3,0.1111,31,0.8571,1
6,2557,17386,0.0342,4028.20,0.0712,3,0.1111,30,0.7143,0
7,2557,14862,0.0292,4028.20,0.0712,3,0.1111,30,0.7143,0
8,2557,11753,0.0231,4028.20,0.0712,3,0.1111,29,0.5714,1
9,2557,27162,0.0535,4028.20,0.0712,3,0.1111,29,0.5714,1
10,2557,27577,0.0544,4028.20,0.0712,3,0.1111,29,0.5714,1
11,2557,27095,0.0534,4028.20,0.0712,3,0.1111,29,0.5714,1
12,2557,21109,0.0416,4028.20,0.0712,3,0.1111,27,0.2857,1
1,2558,13846,0.0272,4028.20,0.0712,3,0.1111,26,0.1429,1
2,2558,22856,0.0450,4028.20,0.0712,3,0.1111,28,0.4286,1
3,2558,25554,0.0504,4028.20,0.0712,3,0.1111,30,0.7143,1
4,2558,26472,0.0522,4028.20,0.0712,3,0.1111,30,0.7143,1
5,2558,25905,0.0511,4028.20,0.0712,3,0.1111,31,0.8571,1
6,2558,14882,0.0293,4028.20,0.0712,3,0.1111,30,0.7143,0
7,2558,20484,0.0403,4028.20,0.0712,3,0.1111,30,0.7143,0
8,2558,13374,0.0263,4028.20,0.0712,3,0.1111,30,0.7143,1
9,2558,30993,0.0611,4028.20,0.0712,3,0.1111,29,0.5714,1
10,2558,30099,0.0593,4028.20,0.0712,3,0.1111,29,0.5714,1
11,2558,26592,0.0524,4028.20,0.0712,3,0.1111,29,0.5714,1
12,2558,26811,0.0528,4028.20,0.0712,3,0.1111,28,0.4286,1
1,2559,13947,0.0274,4028.20,0.0712,3,0.1111,27,0.2857,1
2,2559,23362,0.0460,4028.20,0.0712,3,0.1111,28,0.4286,1
3,2559,33907,0.0669,4028.20,0.0712,3,0.1111,31,0.8571,1
4,2559,33548,0.0661,4028.20,0.0712,3,0.1111,32,1.0000,1
5,2559,34740,0.0685,4028.20,0.0712,3,0.1111,32,1.0000,1
6,2559,18878,0.0372,4028.20,0.0712,3,0.1111,29,0.5714,0
7,2559,23878,0.0470,4028.20,0.0712,3,0.1111,29,0.5714,0
8,2559,23152,0.0456,4028.20,0.0712,3,0.1111,30,0.7143,1
9,2559,34749,0.0685,4028.20,0.0712,3,0.1111,29,0.5714,1
10,2559,27343,0.0539,4028.20,0.0712,3,0.1111,29,0.5714,1
11,2559,28489,0.0562,4028.20,0.0712,3,0.1111,29,0.5714,1
12,2559,26327,0.0519,4028.20,0.0712,3,0.1111,27,0.2857,1
1,2560,14102,0.0277,4028.20,0.0712,3,0.1111,27,0.2857,1
2,2560,24763,0.0488,4028.20,0.0712,3,0.1111,28,0.4286,1
3,2560,32267,0.0636,4028.20,0.0712,3,0.1111,30,0.7143,1
4,2560,32351,0.0638,4028.20,0.0712,3,0.1111,31,0.8571,1
5,2560,33710,0.0665,4028.20,0.0712,3,0.1111,30,0.7143,1
6,2560,21359,0.0421,4028.20,0.0712,3,0.1111,29,0.5714,0
7,2560,28568,0.0563,4028.20,0.0712,3,0.1111,29,0.5714,0
8,2560,26975,0.0532,4028.20,0.0712,3,0.1111,29,0.5714,1
9,2560,33487,0.0660,4028.20,0.0712,3,0.1111,29,0.5714,1
10,2560,27767,0.0547,4028.20,0.0712,3,0.1111,28,0.4286,1
11,2560,24504,0.0483,4028.20,0.0712,3,0.1111,28,0.4286,1
12,2560,21364,0.0421,4028.20,0.0712,3,0.1111,26,0.1429,1
1,2561,17497,0.0344,4028.20,0.0712,3,0.1111,27,0.2857,1
2,2561,24259,0.0478,4028.20,0.0712,3,0.1111,27,0.2857,1
3,2561,28469,0.0561,4028.20,0.0712,3,0.1111,29,0.5714,1
4,2561,26340,0.0519,4028.20,0.0712,3,0.1111,29,0.5714,1
1,2556,95000,0.1875,1949.16,0.0289,4,0.1667,28,0.4286,1
2,2556,115000,0.2270,1949.16,0.0289,4,0.1667,30,0.7143,1
3,2556,78000,0.1539,1949.16,0.0289,4,0.1667,31,0.8571,0
4,2556,71000,0.1401,1949.16,0.0289,4,0.1667,32,1.0000,0
5,2556,73000,0.1441,1949.16,0.0289,4,0.1667,32,1.0000,0
6,2556,80000,0.1579,1949.16,0.0289,4,0.1667,30,0.7143,1
7,2556,130000,0.2566,1949.16,0.0289,4,0.1667,30,0.7143,1
8,2556,109000,0.2152,1949.16,0.0289,4,0.1667,30,0.7143,1
9,2556,131000,0.2586,1949.16,0.0289,4,0.1667,29,0.5714,1
10,2556,78000,0.1539,1949.16,0.0289,4,0.1667,29,0.5714,0
11,2556,85000,0.1678,1949.16,0.0289,4,0.1667,30,0.7143,1
12,2556,84000,0.1658,1949.16,0.0289,4,0.1667,25,0.0000,1
1,2557,63000,0.1243,1949.16,0.0289,4,0.1667,25,0.0000,1
2,2557,85000,0.1678,1949.16,0.0289,4,0.1667,28,0.4286,1
3,2557,96000,0.1895,1949.16,0.0289,4,0.1667,30,0.7143,1
4,2557,70000,0.1381,1949.16,0.0289,4,0.1667,31,0.8571,1
5,2557,65000,0.1283,1949.16,0.0289,4,0.1667,31,0.8571,1
6,2557,50000,0.0986,1949.16,0.0289,4,0.1667,30,0.7143,0
7,2557,47000,0.0927,1949.16,0.0289,4,0.1667,30,0.7143,0
8,2557,47000,0.0927,1949.16,0.0289,4,0.1667,29,0.5714,1
9,2557,128000,0.2527,1949.16,0.0289,4,0.1667,29,0.5714,1
10,2557,113000,0.2231,1949.16,0.0289,4,0.1667,29,0.5714,1
11,2557,116000,0.2290,1949.16,0.0289,4,0.1667,29,0.5714,1
12,2557,87000,0.1717,1949.16,0.0289,4,0.1667,27,0.2857,1
1,2558,51000,0.1006,1949.16,0.0289,4,0.1667,26,0.1429,1
2,2558,107000,0.2112,1949.16,0.0289,4,0.1667,28,0.4286,1
3,2558,113000,0.2231,1949.16,0.0289,4,0.1667,30,0.7143,1
4,2558,115000,0.2270,1949.16,0.0289,4,0.1667,30,0.7143,1
5,2558,116000,0.2290,1949.16,0.0289,4,0.1667,31,0.8571,1
6,2558,63000,0.1243,1949.16,0.0289,4,0.1667,30,0.7143,0
7,2558,91000,0.1796,1949.16,0.0289,4,0.1667,30,0.7143,0
8,2558,61000,0.1204,1949.16,0.0289,4,0.1667,30,0.7143,1
9,2558,144000,0.2843,1949.16,0.0289,4,0.1667,29,0.5714,1
10,2558,129000,0.2547,1949.16,0.0289,4,0.1667,29,0.5714,1
11,2558,118000,0.2329,1949.16,0.0289,4,0.1667,29,0.5714,1
12,2558,116000,0.2290,1949.16,0.0289,4,0.1667,28,0.4286,1
1,2559,56000,0.1105,1949.16,0.0289,4,0.1667,27,0.2857,1
2,2559,96000,0.1895,1949.16,0.0289,4,0.1667,28,0.4286,1
3,2559,132000,0.2606,1949.16,0.0289,4,0.1667,31,0.8571,1
4,2559,133000,0.2626,1949.16,0.0289,4,0.1667,32,1.0000,1
5,2559,143000,0.2823,1949.16,0.0289,4,0.1667,32,1.0000,1
6,2559,77000,0.1520,1949.16,0.0289,4,0.1667,29,0.5714,0
7,2559,88000,0.1737,1949.16,0.0289,4,0.1667,29,0.5714,0
8,2559,97000,0.1915,1949.16,0.0289,4,0.1667,30,0.7143,1
9,2559,155000,0.3060,1949.16,0.0289,4,0.1667,29,0.5714,1
10,2559,114000,0.2250,1949.16,0.0289,4,0.1667,29,0.5714,1
11,2559,120000,0.2369,1949.16,0.0289,4,0.1667,29,0.5714,1
12,2559,114000,0.2250,1949.16,0.0289,4,0.1667,27,0.2857,1
1,2560,58000,0.1144,1949.16,0.0289,4,0.1667,27,0.2857,1
2,2560,114000,0.2250,1949.16,0.0289,4,0.1667,28,0.4286,1
3,2560,146000,0.2882,1949.16,0.0289,4,0.1667,30,0.7143,1
4,2560,132000,0.2606,1949.16,0.0289,4,0.1667,31,0.8571,1
5,2560,136000,0.2685,1949.16,0.0289,4,0.1667,30,0.7143,1
6,2560,82000,0.1618,1949.16,0.0289,4,0.1667,29,0.5714,0
7,2560,96000,0.1895,1949.16,0.0289,4,0.1667,29,0.5714,0
8,2560,115000,0.2270,1949.16,0.0289,4,0.1667,29,0.5714,1
9,2560,149000,0.2942,1949.16,0.0289,4,0.1667,29,0.5714,1
10,2560,127000,0.2507,1949.16,0.0289,4,0.1667,28,0.4286,1
11,2560,108000,0.2132,1949.16,0.0289,4,0.1667,28,0.4286,1
12,2560,91000,0.1796,1949.16,0.0289,4,0.1667,26,0.1429,1
1,2561,69000,0.1362,1949.16,0.0289,4,0.1667,27,0.2857,1
2,2561,96000,0.1895,1949.16,0.0289,4,0.1667,27,0.2857,1
3,2561,118000,0.2329,1949.16,0.0289,4,0.1667,29,0.5714,1
4,2561,114000,0.2250,1949.16,0.0289,4,0.1667,29,0.5714,1
1,2558,34000,0.0670,6956.23,0.1308,10,0.5000,26,0.1429,1
2,2558,38000,0.0749,6956.23,0.1308,10,0.5000,28,0.4286,1
3,2558,42000,0.0828,6956.23,0.1308,10,0.5000,30,0.7143,1
4,2558,38000,0.0749,6956.23,0.1308,10,0.5000,30,0.7143,1
5,2558,27000,0.0532,6956.23,0.1308,10,0.5000,31,0.8571,1
6,2558,29000,0.0572,6956.23,0.1308,10,0.5000,30,0.7143,0
7,2558,22000,0.0433,6956.23,0.1308,10,0.5000,30,0.7143,0
8,2558,50000,0.0986,6956.23,0.1308,10,0.5000,30,0.7143,1
9,2558,24700,0.0487,6956.23,0.1308,10,0.5000,29,0.5714,1
10,2558,33000,0.0651,6956.23,0.1308,10,0.5000,29,0.5714,1
11,2558,32000,0.0631,6956.23,0.1308,10,0.5000,29,0.5714,1
12,2558,18000,0.0354,6956.23,0.1308,10,0.5000,28,0.4286,1
1,2559,28000,0.0552,6956.23,0.1308,10,0.5000,27,0.2857,1
2,2559,45000,0.0888,6956.23,0.1308,10,0.5000,28,0.4286,1
3,2559,39000,0.0769,6956.23,0.1308,10,0.5000,31,0.8571,1
4,2559,49000,0.0967,6956.23,0.1308,10,0.5000,32,1.0000,1
5,2559,21000,0.0414,6956.23,0.1308,10,0.5000,32,1.0000,1
6,2559,30000,0.0591,6956.23,0.1308,10,0.5000,29,0.5714,0
7,2559,32000,0.0631,6956.23,0.1308,10,0.5000,29,0.5714,0
8,2559,44000,0.0868,6956.23,0.1308,10,0.5000,30,0.7143,1
9,2559,32000,0.0631,6956.23,0.1308,10,0.5000,29,0.5714,1
10,2559,35000,0.0690,6956.23,0.1308,10,0.5000,29,0.5714,1
11,2559,29000,0.0572,6956.23,0.1308,10,0.5000,29,0.5714,1
12,2559,20000,0.0394,6956.23,0.1308,10,0.5000,27,0.2857,1
1,2560,29000,0.0572,6956.23,0.1308,10,0.5000,27,0.2857,1
2,2560,40000,0.0789,6956.23,0.1308,10,0.5000,28,0.4286,1
3,2560,35000,0.0690,6956.23,0.1308,10,0.5000,30,0.7143,1
4,2560,41000,0.0809,6956.23,0.1308,10,0.5000,31,0.8571,1
5,2560,19000,0.0374,6956.23,0.1308,10,0.5000,30,0.7143,1
6,2560,24000,0.0473,6956.23,0.1308,10,0.5000,29,0.5714,0
7,2560,29000,0.0572,6956.23,0.1308,10,0.5000,29,0.5714,0
8,2560,49000,0.0967,6956.23,0.1308,10,0.5000,29,0.5714,1
9,2560,39000,0.0769,6956.23,0.1308,10,0.5000,29,0.5714,1
10,2560,29000,0.0572,6956.23,0.1308,10,0.5000,28,0.4286,1
11,2560,15000,0.0295,6956.23,0.1308,10,0.5000,28,0.4286,1
12,2560,15000,0.0295,6956.23,0.1308,10,0.5000,26,0.1429,1
1,2558,31800,0.0627,3389.75,0.0582,5,0.2222,26,0.1429,1
2,2558,36600,0.0722,3389.75,0.0582,5,0.2222,28,0.4286,1
3,2558,39600,0.0781,3389.75,0.0582,5,0.2222,30,0.7143,1
4,2558,39000,0.0769,3389.75,0.0582,5,0.2222,30,0.7143,1
5,2558,40800,0.0805,3389.75,0.0582,5,0.2222,31,0.8571,1
6,2558,35400,0.0698,3389.75,0.0582,5,0.2222,30,0.7143,0
7,2558,37800,0.0745,3389.75,0.0582,5,0.2222,30,0.7143,0
8,2558,46200,0.0911,3389.75,0.0582,5,0.2222,30,0.7143,1
9,2558,43800,0.0864,3389.75,0.0582,5,0.2222,29,0.5714,1
10,2558,35400,0.0698,3389.75,0.0582,5,0.2222,29,0.5714,1
11,2558,38400,0.0757,3389.75,0.0582,5,0.2222,29,0.5714,1
12,2558,28800,0.0568,3389.75,0.0582,5,0.2222,28,0.4286,1
1,2559,28800,0.0568,3389.75,0.0582,5,0.2222,27,0.2857,1
2,2559,42000,0.0828,3389.75,0.0582,5,0.2222,28,0.4286,1
3,2559,42000,0.0828,3389.75,0.0582,5,0.2222,31,0.8571,1
4,2559,46800,0.0923,3389.75,0.0582,5,0.2222,32,1.0000,1
5,2559,31800,0.0627,3389.75,0.0582,5,0.2222,32,1.0000,1
6,2559,40200,0.0793,3389.75,0.0582,5,0.2222,29,0.5714,0
7,2559,30000,0.0591,3389.75,0.0582,5,0.2222,29,0.5714,0
8,2559,49200,0.0971,3389.75,0.0582,5,0.2222,30,0.7143,1
9,2559,40200,0.0793,3389.75,0.0582,5,0.2222,29,0.5714,1
10,2559,42600,0.0840,3389.75,0.0582,5,0.2222,29,0.5714,1
11,2559,33600,0.0662,3389.75,0.0582,5,0.2222,29,0.5714,1
12,2559,33600,0.0662,3389.75,0.0582,5,0.2222,27,0.2857,1
1,2560,31800,0.0627,3389.75,0.0582,5,0.2222,27,0.2857,1
2,2560,45000,0.0888,3389.75,0.0582,5,0.2222,28,0.4286,1
3,2560,46200,0.0911,3389.75,0.0582,5,0.2222,30,0.7143,1
4,2560,51600,0.1018,3389.75,0.0582,5,0.2222,31,0.8571,1
5,2560,38400,0.0757,3389.75,0.0582,5,0.2222,30,0.7143,1
6,2560,42000,0.0828,3389.75,0.0582,5,0.2222,29,0.5714,0
7,2560,36600,0.0722,3389.75,0.0582,5,0.2222,29,0.5714,0
8,2560,54600,0.1077,3389.75,0.0582,5,0.2222,29,0.5714,1
9,2560,47400,0.0935,3389.75,0.0582,5,0.2222,29,0.5714,1
10,2560,41400,0.0817,3389.75,0.0582,5,0.2222,28,0.4286,1
11,2560,24000,0.0473,3389.75,0.0582,5,0.2222,28,0.4286,1
12,2560,25800,0.0508,3389.75,0.0582,5,0.2222,26,0.1429,1
1,2558,68000,0.1342,9246.82,0.1774,7,0.3333,26,0.1429,1
2,2558,78000,0.1539,9246.82,0.1774,7,0.3333,28,0.4286,1
3,2558,78000,0.1539,9246.82,0.1774,7,0.3333,30,0.7143,1
4,2558,86000,0.1697,9246.82,0.1774,7,0.3333,30,0.7143,1
5,2558,68000,0.1342,9246.82,0.1774,7,0.3333,31,0.8571,1
6,2558,62000,0.1223,9246.82,0.1774,7,0.3333,30,0.7143,0
7,2558,58000,0.1144,9246.82,0.1774,7,0.3333,30,0.7143,0
8,2558,98000,0.1934,9246.82,0.1774,7,0.3333,30,0.7143,1
9,2558,100000,0.1974,9246.82,0.1774,7,0.3333,29,0.5714,1
10,2558,78000,0.1539,9246.82,0.1774,7,0.3333,29,0.5714,1
11,2558,86000,0.1697,9246.82,0.1774,7,0.3333,29,0.5714,1
12,2558,52000,0.1026,9246.82,0.1774,7,0.3333,28,0.4286,1
1,2559,62000,0.1223,9246.82,0.1774,7,0.3333,27,0.2857,1
2,2559,92000,0.1816,9246.82,0.1774,7,0.3333,28,0.4286,1
3,2559,84000,0.1658,9246.82,0.1774,7,0.3333,31,0.8571,1
4,2559,96000,0.1895,9246.82,0.1774,7,0.3333,32,1.0000,1
5,2559,56000,0.1105,9246.82,0.1774,7,0.3333,32,1.0000,1
6,2559,72000,0.1421,9246.82,0.1774,7,0.3333,29,0.5714,0
7,2559,56000,0.1105,9246.82,0.1774,7,0.3333,29,0.5714,0
8,2559,100000,0.1974,9246.82,0.1774,7,0.3333,30,0.7143,1
9,2559,82000,0.1618,9246.82,0.1774,7,0.3333,29,0.5714,1
10,2559,78000,0.1539,9246.82,0.1774,7,0.3333,29,0.5714,1
11,2559,70000,0.1381,9246.82,0.1774,7,0.3333,29,0.5714,1
12,2559,60000,0.1184,9246.82,0.1774,7,0.3333,27,0.2857,1
1,2560,60000,0.1184,9246.82,0.1774,7,0.3333,27,0.2857,1
2,2560,86000,0.1697,9246.82,0.1774,7,0.3333,28,0.4286,1
3,2560,76000,0.1500,9246.82,0.1774,7,0.3333,30,0.7143,1
4,2560,94000,0.1855,9246.82,0.1774,7,0.3333,31,0.8571,1
5,2560,58000,0.1144,9246.82,0.1774,7,0.3333,30,0.7143,1
6,2560,64000,0.1263,9246.82,0.1774,7,0.3333,29,0.5714,0
7,2560,68000,0.1342,9246.82,0.1774,7,0.3333,29,0.5714,0
8,2560,112000,0.2211,9246.82,0.1774,7,0.3333,29,0.5714,1
9,2560,94000,0.1855,9246.82,0.1774,7,0.3333,29,0.5714,1
10,2560,84000,0.1658,9246.82,0.1774,7,0.3333,28,0.4286,1
11,2560,48000,0.0947,9246.82,0.1774,7,0.3333,28,0.4286,1
12,2560,54000,0.1065,9246.82,0.1774,7,0.3333,26,0.1429,1
1,2558,26000,0.0512,6261.53,0.1167,10,0.5000,26,0.1429,1
2,2558,32000,0.0631,6261.53,0.1167,10,0.5000,28,0.4286,1
3,2558,29000,0.0572,6261.53,0.1167,10,0.5000,30,0.7143,1
4,2558,35000,0.0690,6261.53,0.1167,10,0.5000,30,0.7143,1
5,2558,20000,0.0394,6261.53,0.1167,10,0.5000,31,0.8571,1
6,2558,20000,0.0394,6261.53,0.1167,10,0.5000,30,0.7143,0
7,2558,17000,0.0335,6261.53,0.1167,10,0.5000,30,0.7143,0
8,2558,39000,0.0769,6261.53,0.1167,10,0.5000,30,0.7143,1
9,2558,35000,0.0690,6261.53,0.1167,10,0.5000,29,0.5714,1
10,2558,29000,0.0572,6261.53,0.1167,10,0.5000,29,0.5714,1
11,2558,35000,0.0690,6261.53,0.1167,10,0.5000,29,0.5714,1
12,2558,17000,0.0335,6261.53,0.1167,10,0.5000,28,0.4286,1
1,2559,23000,0.0453,6261.53,0.1167,10,0.5000,27,0.2857,1
2,2559,36000,0.0710,6261.53,0.1167,10,0.5000,28,0.4286,1
3,2559,34000,0.0670,6261.53,0.1167,10,0.5000,31,0.8571,1
4,2559,45000,0.0888,6261.53,0.1167,10,0.5000,32,1.0000,1
5,2559,18000,0.0354,6261.53,0.1167,10,0.5000,32,1.0000,1
6,2559,24000,0.0473,6261.53,0.1167,10,0.5000,29,0.5714,0
7,2559,22000,0.0433,6261.53,0.1167,10,0.5000,29,0.5714,0
8,2559,41000,0.0809,6261.53,0.1167,10,0.5000,30,0.7143,1
9,2559,32000,0.0631,6261.53,0.1167,10,0.5000,29,0.5714,1
10,2559,33000,0.0651,6261.53,0.1167,10,0.5000,29,0.5714,1
11,2559,29000,0.0572,6261.53,0.1167,10,0.5000,29,0.5714,1
12,2559,21000,0.0414,6261.53,0.1167,10,0.5000,27,0.2857,1
1,2560,23000,0.0453,6261.53,0.1167,10,0.5000,27,0.2857,1
2,2560,35000,0.0690,6261.53,0.1167,10,0.5000,28,0.4286,1
3,2560,33000,0.0651,6261.53,0.1167,10,0.5000,30,0.7143,1
4,2560,37000,0.0730,6261.53,0.1167,10,0.5000,31,0.8571,1
5,2560,19000,0.0374,6261.53,0.1167,10,0.5000,30,0.7143,1
6,2560,21000,0.0414,6261.53,0.1167,10,0.5000,29,0.5714,0
7,2560,25000,0.0493,6261.53,0.1167,10,0.5000,29,0.5714,0
8,2560,41000,0.0809,6261.53,0.1167,10,0.5000,29,0.5714,1
9,2560,33000,0.0651,6261.53,0.1167,10,0.5000,29,0.5714,1
10,2560,30000,0.0591,6261.53,0.1167,10,0.5000,28,0.4286,1
11,2560,19000,0.0374,6261.53,0.1167,10,0.5000,28,0.4286,1
12,2560,19000,0.0374,6261.53,0.1167,10,0.5000,26,0.1429,1
1,2558,116000,0.2290,12388.55,0.2414,10,0.5000,26,0.1429,1
2,2558,96000,0.1895,12388.55,0.2414,10,0.5000,28,0.4286,1
3,2558,64000,0.1263,12388.55,0.2414,10,0.5000,30,0.7143,1
4,2558,92000,0.1816,12388.55,0.2414,10,0.5000,30,0.7143,1
5,2558,96000,0.1895,12388.55,0.2414,10,0.5000,31,0.8571,1
6,2558,80000,0.1579,12388.55,0.2414,10,0.5000,30,0.7143,0
7,2558,80000,0.1579,12388.55,0.2414,10,0.5000,30,0.7143,0
8,2558,92000,0.1816,12388.55,0.2414,10,0.5000,30,0.7143,1
9,2558,88000,0.1737,12388.55,0.2414,10,0.5000,29,0.5714,1
10,2558,84000,0.1658,12388.55,0.2414,10,0.5000,29,0.5714,1
11,2558,80000,0.1579,12388.55,0.2414,10,0.5000,29,0.5714,1
12,2558,72000,0.1421,12388.55,0.2414,10,0.5000,28,0.4286,1
1,2559,72000,0.1421,12388.55,0.2414,10,0.5000,27,0.2857,1
2,2559,84000,0.1658,12388.55,0.2414,10,0.5000,28,0.4286,1
3,2559,88000,0.1737,12388.55,0.2414,10,0.5000,31,0.8571,1
4,2559,96000,0.1895,12388.55,0.2414,10,0.5000,32,1.0000,1
5,2559,84000,0.1658,12388.55,0.2414,10,0.5000,32,1.0000,1
6,2559,84000,0.1658,12388.55,0.2414,10,0.5000,29,0.5714,0
7,2559,68000,0.1342,12388.55,0.2414,10,0.5000,29,0.5714,0
8,2559,96000,0.1895,12388.55,0.2414,10,0.5000,30,0.7143,1
9,2559,80000,0.1579,12388.55,0.2414,10,0.5000,29,0.5714,1
10,2559,80000,0.1579,12388.55,0.2414,10,0.5000,29,0.5714,1
11,2559,72000,0.1421,12388.55,0.2414,10,0.5000,29,0.5714,1
12,2559,72000,0.1421,12388.55,0.2414,10,0.5000,27,0.2857,1
1,2560,64000,0.1263,12388.55,0.2414,10,0.5000,27,0.2857,1
2,2560,80000,0.1579,12388.55,0.2414,10,0.5000,28,0.4286,1
3,2560,80000,0.1579,12388.55,0.2414,10,0.5000,30,0.7143,1
4,2560,92000,0.1816,12388.55,0.2414,10,0.5000,31,0.8571,1
5,2560,80000,0.1579,12388.55,0.2414,10,0.5000,30,0.7143,1
6,2560,88000,0.1737,12388.55,0.2414,10,0.5000,29,0.5714,0
7,2560,68000,0.1342,12388.55,0.2414,10,0.5000,29,0.5714,0
8,2560,104000,0.2053,12388.55,0.2414,10,0.5000,29,0.5714,1
9,2560,84000,0.1658,12388.55,0.2414,10,0.5000,29,0.5714,1
10,2560,96000,0.1895,12388.55,0.2414,10,0.5000,28,0.4286,1
11,2560,68000,0.1342,12388.55,0.2414,10,0.5000,28,0.4286,1
12,2560,80000,0.1579,12388.55,0.2414,10,0.5000,26,0.1429,1
1,2558,50000,0.0986,10354.32,0.2000,10,0.5000,26,0.1429,1
2,2558,58000,0.1144,10354.32,0.2000,10,0.5000,28,0.4286,1
3,2558,60000,0.1184,10354.32,0.2000,10,0.5000,30,0.7143,1
4,2558,54000,0.1065,10354.32,0.2000,10,0.5000,30,0.7143,1
5,2558,78000,0.1539,10354.32,0.2000,10,0.5000,31,0.8571,1
6,2558,48000,0.0947,10354.32,0.2000,10,0.5000,30,0.7143,0
7,2558,54000,0.1065,10354.32,0.2000,10,0.5000,30,0.7143,0
8,2558,78000,0.1539,10354.32,0.2000,10,0.5000,30,0.7143,1
9,2558,84000,0.1658,10354.32,0.2000,10,0.5000,29,0.5714,1
10,2558,60000,0.1184,10354.32,0.2000,10,0.5000,29,0.5714,1
11,2558,76000,0.1500,10354.32,0.2000,10,0.5000,29,0.5714,1
12,2558,38000,0.0749,10354.32,0.2000,10,0.5000,28,0.4286,1
1,2559,56000,0.1105,10354.32,0.2000,10,0.5000,27,0.2857,1
2,2559,64000,0.1263,10354.32,0.2000,10,0.5000,28,0.4286,1
3,2559,70000,0.1381,10354.32,0.2000,10,0.5000,31,0.8571,1
4,2559,88000,0.1737,10354.32,0.2000,10,0.5000,32,1.0000,1
5,2559,56000,0.1105,10354.32,0.2000,10,0.5000,32,1.0000,1
6,2559,66000,0.1302,10354.32,0.2000,10,0.5000,29,0.5714,0
7,2559,42000,0.0828,10354.32,0.2000,10,0.5000,29,0.5714,0
8,2559,80000,0.1579,10354.32,0.2000,10,0.5000,30,0.7143,1
9,2559,62000,0.1223,10354.32,0.2000,10,0.5000,29,0.5714,1
10,2559,62000,0.1223,10354.32,0.2000,10,0.5000,29,0.5714,1
11,2559,64000,0.1263,10354.32,0.2000,10,0.5000,29,0.5714,1
12,2559,50000,0.0986,10354.32,0.2000,10,0.5000,27,0.2857,1
1,2560,48000,0.0947,10354.32,0.2000,10,0.5000,27,0.2857,1
2,2560,66000,0.1302,10354.32,0.2000,10,0.5000,28,0.4286,1
3,2560,64000,0.1263,10354.32,0.2000,10,0.5000,30,0.7143,1
4,2560,86000,0.1697,10354.32,0.2000,10,0.5000,31,0.8571,1
5,2560,66000,0.1302,10354.32,0.2000,10,0.5000,30,0.7143,1
6,2560,66000,0.1302,10354.32,0.2000,10,0.5000,29,0.5714,0
7,2560,52000,0.1026,10354.32,0.2000,10,0.5000,29,0.5714,0
8,2560,96000,0.1895,10354.32,0.2000,10,0.5000,29,0.5714,1
9,2560,60000,0.1184,10354.32,0.2000,10,0.5000,29,0.5714,1
10,2560,72000,0.1421,10354.32,0.2000,10,0.5000,28,0.4286,1
11,2560,54000,0.1065,10354.32,0.2000,10,0.5000,28,0.4286,1
12,2560,38000,0.0749,10354.32,0.2000,10,0.5000,26,0.1429,1
1,2558,112000,0.2211,8114.84,0.1544,7,0.3333,26,0.1429,1
2,2558,118000,0.2329,8114.84,0.1544,7,0.3333,28,0.4286,1
3,2558,120000,0.2369,8114.84,0.1544,7,0.3333,30,0.7143,1
4,2558,130000,0.2566,8114.84,0.1544,7,0.3333,30,0.7143,1
5,2558,130000,0.2566,8114.84,0.1544,7,0.3333,31,0.8571,1
6,2558,102000,0.2013,8114.84,0.1544,7,0.3333,30,0.7143,0
7,2558,116000,0.2290,8114.84,0.1544,7,0.3333,30,0.7143,0
8,2558,132000,0.2606,8114.84,0.1544,7,0.3333,30,0.7143,1
9,2558,122000,0.2408,8114.84,0.1544,7,0.3333,29,0.5714,1
10,2558,112000,0.2211,8114.84,0.1544,7,0.3333,29,0.5714,1
11,2558,122000,0.2408,8114.84,0.1544,7,0.3333,29,0.5714,1
12,2558,96000,0.1895,8114.84,0.1544,7,0.3333,28,0.4286,1
1,2559,94000,0.1855,8114.84,0.1544,7,0.3333,27,0.2857,1
