area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
2483.00,0.0000,5,0.0000,30,0.7143,0,5259
2483.00,0.0000,5,0.0000,29,0.5714,1,8187
2483.00,0.0000,5,0.0000,29,0.5714,1,10218
2483.00,0.0000,5,0.0000,29,0.5714,1,10149
2483.00,0.0000,5,0.0000,29,0.5714,1,10664
2483.00,0.0000,5,0.0000,27,0.2857,1,9795
2483.00,0.0000,5,0.0000,26,0.1429,1,8424
2483.00,0.0000,5,0.0000,28,0.4286,1,8222
2483.00,0.0000,5,0.0000,30,0.7143,1,6720
2483.00,0.0000,5,0.0000,30,0.7143,1,5454
2483.00,0.0000,5,0.0000,31,0.8571,1,5761
2483.00,0.0000,5,0.0000,30,0.7143,0,6120
2483.00,0.0000,5,0.0000,30,0.7143,0,5645
2483.00,0.0000,5,0.0000,30,0.7143,1,5645
2483.00,0.0000,5,0.0000,29,0.5714,1,5687
2483.00,0.0000,5,0.0000,29,0.5714,1,5130
2483.00,0.0000,5,0.0000,29,0.5714,1,5516
2483.00,0.0000,5,0.0000,30,0.7143,0,7898
4179.78,0.1102,5,0.0000,28,0.4286,1,13475
4179.78,0.1102,5,0.0000,30,0.7143,1,13471
4179.78,0.1102,5,0.0000,31,0.8571,0,10878
4179.78,0.1102,5,0.0000,32,1.0000,0,8733
4179.78,0.1102,5,0.0000,32,1.0000,0,8909
4179.78,0.1102,5,0.0000,30,0.7143,1,12522
4179.78,0.1102,5,0.0000,30,0.7143,1,12522
4179.78,0.1102,5,0.0000,30,0.7143,1,7834
4179.78,0.1102,5,0.0000,29,0.5714,1,12479
4179.78,0.1102,5,0.0000,29,0.5714,0,10620
4179.78,0.1102,5,0.0000,30,0.7143,1,12037
4179.78,0.1102,5,0.0000,25,0.0000,1,12000
4179.78,0.1102,5,0.0000,25,0.0000,1,9071
4179.78,0.1102,5,0.0000,28,0.4286,1,9978
4179.78,0.1102,5,0.0000,30,0.7143,1,9978
4179.78,0.1102,5,0.0000,31,0.8571,1,9978
4179.78,0.1102,5,0.0000,31,0.8571,1,9978
4179.78,0.1102,5,0.0000,30,0.7143,0,9978
4179.78,0.1102,5,0.0000,30,0.7143,0,8697
4179.78,0.1102,5,0.0000,29,0.5714,1,8697
4179.78,0.1102,5,0.0000,29,0.5714,1,5623
4179.78,0.1102,5,0.0000,29,0.5714,1,8045
4179.78,0.1102,5,0.0000,26,0.1429,1,5162
4179.78,0.1102,5,0.0000,28,0.4286,1,5940
4179.78,0.1102,5,0.0000,30,0.7143,1,5940
4179.78,0.1102,5,0.0000,30,0.7143,1,5123
4179.78,0.1102,5,0.0000,31,0.8571,1,5932
4179.78,0.1102,5,0.0000,30,0.7143,1,6226
4179.78,0.1102,5,0.0000,29,0.5714,1,8132
4179.78,0.1102,5,0.0000,29,0.5714,1,6226
4179.78,0.1102,5,0.0000,29,0.5714,1,6226
