area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
5672.30,1.0000,2,0.1429,28,0.4286,1,5485
5672.30,1.0000,2,0.1429,30,0.7143,1,6155
5672.30,1.0000,2,0.1429,30,0.7143,1,5029
5672.30,1.0000,2,0.1429,30,0.7143,1,6070
5672.30,1.0000,2,0.1429,30,0.7143,1,7001
5672.30,1.0000,2,0.1429,29,0.5714,0,5009
5672.30,1.0000,2,0.1429,29,0.5714,1,5230
5672.30,1.0000,2,0.1429,29,0.5714,1,5489
5672.30,1.0000,2,0.1429,29,0.5714,1,5291
5672.30,1.0000,2,0.1429,26,0.1429,1,5092
5672.30,1.0000,2,0.1429,28,0.4286,1,6065
5672.30,1.0000,2,0.1429,30,0.7143,1,6315
5672.30,1.0000,2,0.1429,29,0.5714,1,5559
5672.30,1.0000,2,0.1429,29,0.5714,1,8146
5672.30,1.0000,2,0.1429,28,0.4286,1,6068
5672.30,1.0000,2,0.1429,30,0.7143,1,5108
5672.30,1.0000,2,0.1429,29,0.5714,1,7225
5672.30,1.0000,2,0.1429,29,0.5714,1,7501
5672.30,1.0000,2,0.1429,28,0.4286,1,6052
5672.30,1.0000,2,0.1429,28,0.4286,1,6555
5672.30,1.0000,2,0.1429,27,0.2857,1,5268
2479.70,0.3939,5,0.5714,30,0.7143,1,15000
2479.70,0.3939,5,0.5714,31,0.8571,0,13000
2479.70,0.3939,5,0.5714,32,1.0000,0,14000
2479.70,0.3939,5,0.5714,32,1.0000,0,14000
2479.70,0.3939,5,0.5714,30,0.7143,1,13000
2479.70,0.3939,5,0.5714,30,0.7143,1,12000
2479.70,0.3939,5,0.5714,30,0.7143,1,12000
2479.70,0.3939,5,0.5714,29,0.5714,1,12000
2479.70,0.3939,5,0.5714,29,0.5714,0,11000
2479.70,0.3939,5,0.5714,30,0.7143,1,13000
2479.70,0.3939,5,0.5714,25,0.0000,1,8000
2479.70,0.3939,5,0.5714,25,0.0000,1,8000
2479.70,0.3939,5,0.5714,28,0.4286,1,9000
2479.70,0.3939,5,0.5714,30,0.7143,1,9000
2479.70,0.3939,5,0.5714,31,0.8571,1,10000
2479.70,0.3939,5,0.5714,31,0.8571,1,12000
2479.70,0.3939,5,0.5714,30,0.7143,0,13000
2479.70,0.3939,5,0.5714,30,0.7143,0,12000
2479.70,0.3939,5,0.5714,29,0.5714,1,11000
2479.70,0.3939,5,0.5714,29,0.5714,1,15000
2479.70,0.3939,5,0.5714,29,0.5714,1,13000
2479.70,0.3939,5,0.5714,29,0.5714,1,13000
2479.70,0.3939,5,0.5714,27,0.2857,1,13000
2479.70,0.3939,5,0.5714,26,0.1429,1,9000
2479.70,0.3939,5,0.5714,28,0.4286,1,11000
2479.70,0.3939,5,0.5714,30,0.7143,1,14000
2479.70,0.3939,5,0.5714,30,0.7143,1,11000
2479.70,0.3939,5,0.5714,31,0.8571,1,14000
2479.70,0.3939,5,0.5714,30,0.7143,0,15000
2479.70,0.3939,5,0.5714,30,0.7143,0,13000
2479.70,0.3939,5,0.5714,30,0.7143,1,14000
2479.70,0.3939,5,0.5714,29,0.5714,1,13000
2479.70,0.3939,5,0.5714,29,0.5714,1,14000
2479.70,0.3939,5,0.5714,28,0.4286,1,13000
2479.70,0.3939,5,0.5714,27,0.2857,1,13000
2479.70,0.3939,5,0.5714,28,0.4286,1,13000
2479.70,0.3939,5,0.5714,31,0.8571,1,13000
2479.70,0.3939,5,0.5714,32,1.0000,1,15000
2479.70,0.3939,5,0.5714,32,1.0000,1,16000
2479.70,0.3939,5,0.5714,29,0.5714,0,14000
