area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
11685.45,0.2053,7,0.4286,29,0.5714,1,127000
11685.45,0.2053,7,0.4286,29,0.5714,1,159000
11685.45,0.2053,7,0.4286,29,0.5714,1,143000
11685.45,0.2053,7,0.4286,27,0.2857,1,135000
11685.45,0.2053,7,0.4286,27,0.2857,1,131000
11685.45,0.2053,7,0.4286,28,0.4286,1,124000
11685.45,0.2053,7,0.4286,30,0.7143,1,160000
11685.45,0.2053,7,0.4286,31,0.8571,1,137000
11685.45,0.2053,7,0.4286,30,0.7143,1,151000
11685.45,0.2053,7,0.4286,29,0.5714,0,151000
11685.45,0.2053,7,0.4286,29,0.5714,0,147000
11685.45,0.2053,7,0.4286,29,0.5714,1,153000
11685.45,0.2053,7,0.4286,29,0.5714,1,154000
11685.45,0.2053,7,0.4286,28,0.4286,1,119000
11685.45,0.2053,7,0.4286,28,0.4286,1,141000
11685.45,0.2053,7,0.4286,26,0.1429,1,141000
11685.45,0.2053,7,0.4286,27,0.2857,1,129000
11685.45,0.2053,7,0.4286,27,0.2857,1,127000
11685.45,0.2053,7,0.4286,29,0.5714,1,144000
11685.45,0.2053,7,0.4286,29,0.5714,1,118000
11685.45,0.2053,7,0.4286,29,0.5714,1,140000
11685.45,0.2053,7,0.4286,30,0.7143,0,152000
11685.45,0.2053,7,0.4286,29,0.5714,0,143000
11685.45,0.2053,7,0.4286,29,0.5714,1,148000
11685.45,0.2053,7,0.4286,29,0.5714,1,150000
11685.45,0.2053,7,0.4286,29,0.5714,1,134000
11685.45,0.2053,7,0.4286,29,0.5714,1,144000
11685.45,0.2053,7,0.4286,28,0.4286,1,134000
46603.04,1.0000,6,0.2857,28,0.4286,1,211000
46603.04,1.0000,6,0.2857,30,0.7143,1,264000
46603.04,1.0000,6,0.2857,31,0.8571,0,253000
46603.04,1.0000,6,0.2857,32,1.0000,0,197000
46603.04,1.0000,6,0.2857,32,1.0000,0,240000
46603.04,1.0000,6,0.2857,30,0.7143,1,244000
46603.04,1.0000,6,0.2857,30,0.7143,1,258000
46603.04,1.0000,6,0.2857,30,0.7143,1,241000
46603.04,1.0000,6,0.2857,29,0.5714,1,297000
46603.04,1.0000,6,0.2857,29,0.5714,0,223000
46603.04,1.0000,6,0.2857,30,0.7143,1,243000
46603.04,1.0000,6,0.2857,25,0.0000,1,213000
46603.04,1.0000,6,0.2857,25,0.0000,1,166000
46603.04,1.0000,6,0.2857,28,0.4286,1,207000
46603.04,1.0000,6,0.2857,30,0.7143,1,265000
46603.04,1.0000,6,0.2857,31,0.8571,1,203000
46603.04,1.0000,6,0.2857,31,0.8571,1,224000
46603.04,1.0000,6,0.2857,30,0.7143,0,221000
46603.04,1.0000,6,0.2857,30,0.7143,0,220000
46603.04,1.0000,6,0.2857,29,0.5714,1,227000
46603.04,1.0000,6,0.2857,29,0.5714,1,270000
46603.04,1.0000,6,0.2857,29,0.5714,1,247000
46603.04,1.0000,6,0.2857,29,0.5714,1,283000
46603.04,1.0000,6,0.2857,27,0.2857,1,250000
46603.04,1.0000,6,0.2857,26,0.1429,1,196000
46603.04,1.0000,6,0.2857,28,0.4286,1,232000
46603.04,1.0000,6,0.2857,30,0.7143,1,284000
46603.04,1.0000,6,0.2857,30,0.7143,1,260000
46603.04,1.0000,6,0.2857,31,0.8571,1,334000
46603.04,1.0000,6,0.2857,30,0.7143,0,233000
46603.04,1.0000,6,0.2857,30,0.7143,0,255000
46603.04,1.0000,6,0.2857,30,0.7143,1,231000
46603.04,1.0000,6,0.2857,29,0.5714,1,297000
46603.04,1.0000,6,0.2857,29,0.5714,1,244000
46603.04,1.0000,6,0.2857,29,0.5714,1,278000
46603.04,1.0000,6,0.2857,28,0.4286,1,267000
46603.04,1.0000,6,0.2857,27,0.2857,1,210000
46603.04,1.0000,6,0.2857,28,0.4286,1,260000
46603.04,1.0000,6,0.2857,31,0.8571,1,272000
46603.04,1.0000,6,0.2857,32,1.0000,1,284000
46603.04,1.0000,6,0.2857,32,1.0000,1,309000
46603.04,1.0000,6,0.2857,29,0.5714,0,231000
46603.04,1.0000,6,0.2857,29,0.5714,0,209000
46603.04,1.0000,6,0.2857,30,0.7143,1,244000
46603.04,1.0000,6,0.2857,29,0.5714,1,284000
46603.04,1.0000,6,0.2857,29,0.5714,1,220000
46603.04,1.0000,6,0.2857,29,0.5714,1,285000
46603.04,1.0000,6,0.2857,27,0.2857,1,217000
46603.04,1.0000,6,0.2857,27,0.2857,1,209000
46603.04,1.0000,6,0.2857,28,0.4286,1,253000
46603.04,1.0000,6,0.2857,30,0.7143,1,261000
46603.04,1.0000,6,0.2857,31,0.8571,1,233000
46603.04,1.0000,6,0.2857,30,0.7143,1,310000
46603.04,1.0000,6,0.2857,29,0.5714,0,310000
46603.04,1.0000,6,0.2857,29,0.5714,0,211000
46603.04,1.0000,6,0.2857,29,0.5714,1,243000
46603.04,1.0000,6,0.2857,29,0.5714,1,265000
46603.04,1.0000,6,0.2857,28,0.4286,1,216000
46603.04,1.0000,6,0.2857,28,0.4286,1,228000
46603.04,1.0000,6,0.2857,26,0.1429,1,228000
46603.04,1.0000,6,0.2857,27,0.2857,1,194000
46603.04,1.0000,6,0.2857,27,0.2857,1,221000
46603.04,1.0000,6,0.2857,29,0.5714,1,308000
46603.04,1.0000,6,0.2857,29,0.5714,1,267000
46603.04,1.0000,6,0.2857,29,0.5714,1,339000
46603.04,1.0000,6,0.2857,30,0.7143,0,275000
46603.04,1.0000,6,0.2857,29,0.5714,0,264000
46603.04,1.0000,6,0.2857,29,0.5714,1,293000
46603.04,1.0000,6,0.2857,29,0.5714,1,312000
46603.04,1.0000,6,0.2857,29,0.5714,1,331000
46603.04,1.0000,6,0.2857,29,0.5714,1,332000
46603.04,1.0000,6,0.2857,28,0.4286,1,306000
