area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,lecture,office,multipurpose,laboratory,domitory,parking,usage
10354.32,0.5436,10,0.6429,29,0.5714,1,1,0,0,0,0,0,60000
10354.32,0.5436,10,0.6429,28,0.4286,1,1,0,0,0,0,0,38000
10354.32,0.5436,10,0.6429,27,0.2857,1,1,0,0,0,0,0,56000
10354.32,0.5436,10,0.6429,28,0.4286,1,1,0,0,0,0,0,64000
10354.32,0.5436,10,0.6429,31,0.8571,1,1,0,0,0,0,0,70000
10354.32,0.5436,10,0.6429,32,1.0000,1,1,0,0,0,0,0,56000
10354.32,0.5436,10,0.6429,29,0.5714,0,1,0,0,0,0,0,66000
10354.32,0.5436,10,0.6429,29,0.5714,0,1,0,0,0,0,0,42000
10354.32,0.5436,10,0.6429,29,0.5714,1,1,0,0,0,0,0,62000
10354.32,0.5436,10,0.6429,29,0.5714,1,1,0,0,0,0,0,62000
10354.32,0.5436,10,0.6429,29,0.5714,1,1,0,0,0,0,0,64000
10354.32,0.5436,10,0.6429,27,0.2857,1,1,0,0,0,0,0,50000
10354.32,0.5436,10,0.6429,27,0.2857,1,1,0,0,0,0,0,48000
10354.32,0.5436,10,0.6429,28,0.4286,1,1,0,0,0,0,0,66000
10354.32,0.5436,10,0.6429,30,0.7143,1,1,0,0,0,0,0,64000
10354.32,0.5436,10,0.6429,30,0.7143,1,1,0,0,0,0,0,66000
10354.32,0.5436,10,0.6429,29,0.5714,0,1,0,0,0,0,0,66000
10354.32,0.5436,10,0.6429,29,0.5714,0,1,0,0,0,0,0,52000
10354.32,0.5436,10,0.6429,29,0.5714,1,1,0,0,0,0,0,60000
10354.32,0.5436,10,0.6429,28,0.4286,1,1,0,0,0,0,0,54000
10354.32,0.5436,10,0.6429,26,0.1429,1,1,0,0,0,0,0,38000
2684.53,0.1192,5,0.2857,29,0.5714,1,1,0,0,0,0,0,30512
2684.53,0.1192,5,0.2857,31,0.8571,1,1,0,0,0,0,0,32134
2684.53,0.1192,5,0.2857,32,1.0000,1,1,0,0,0,0,0,32712
2684.53,0.1192,5,0.2857,32,1.0000,1,1,0,0,0,0,0,32514
2684.53,0.1192,5,0.2857,29,0.5714,1,1,0,0,0,0,0,30652
2684.53,0.1192,5,0.2857,29,0.5714,1,1,0,0,0,0,0,30451
2684.53,0.1192,5,0.2857,29,0.5714,1,1,0,0,0,0,0,30767
12184.46,0.6449,10,0.6429,28,0.4286,1,1,0,0,0,0,0,37000
9178.63,0.4786,10,0.6429,28,0.4286,1,1,0,0,0,0,0,63000
9178.63,0.4786,10,0.6429,27,0.2857,1,1,0,0,0,0,0,60000
9178.63,0.4786,10,0.6429,28,0.4286,1,1,0,0,0,0,0,63000
9178.63,0.4786,10,0.6429,29,0.5714,0,1,0,0,0,0,0,69000
9178.63,0.4786,10,0.6429,29,0.5714,0,1,0,0,0,0,0,65000
9178.63,0.4786,10,0.6429,29,0.5714,1,1,0,0,0,0,0,67000
9178.63,0.4786,10,0.6429,27,0.2857,1,1,0,0,0,0,0,66000
9178.63,0.4786,10,0.6429,27,0.2857,1,1,0,0,0,0,0,58000
9178.63,0.4786,10,0.6429,28,0.4286,1,1,0,0,0,0,0,66000
9178.63,0.4786,10,0.6429,29,0.5714,0,1,0,0,0,0,0,60000
9178.63,0.4786,10,0.6429,28,0.4286,1,1,0,0,0,0,0,70000
9178.63,0.4786,10,0.6429,26,0.1429,1,1,0,0,0,0,0,59000
9178.63,0.4786,10,0.6429,27,0.2857,1,1,0,0,0,0,0,66000
9178.63,0.4786,10,0.6429,27,0.2857,1,1,0,0,0,0,0,62000
695.77,0.0091,2,0.0714,27,0.2857,1,1,0,0,0,0,0,37000
5072.50,0.2513,6,0.3571,28,0.4286,1,1,0,0,0,0,0,67000
5072.50,0.2513,6,0.3571,27,0.2857,1,1,0,0,0,0,0,66000
5072.50,0.2513,6,0.3571,28,0.4286,1,1,0,0,0,0,0,67000
5072.50,0.2513,6,0.3571,29,0.5714,0,1,0,0,0,0,0,69000
5072.50,0.2513,6,0.3571,29,0.5714,0,1,0,0,0,0,0,67000
5072.50,0.2513,6,0.3571,29,0.5714,1,1,0,0,0,0,0,69000
5072.50,0.2513,6,0.3571,29,0.5714,1,1,0,0,0,0,0,68000
5072.50,0.2513,6,0.3571,27,0.2857,1,1,0,0,0,0,0,61000
5072.50,0.2513,6,0.3571,27,0.2857,1,1,0,0,0,0,0,60000
5072.50,0.2513,6,0.3571,28,0.4286,1,1,0,0,0,0,0,62000
5072.50,0.2513,6,0.3571,29,0.5714,0,1,0,0,0,0,0,67000
5072.50,0.2513,6,0.3571,29,0.5714,1,1,0,0,0,0,0,66000
5072.50,0.2513,6,0.3571,28,0.4286,1,1,0,0,0,0,0,66000
5072.50,0.2513,6,0.3571,28,0.4286,1,1,0,0,0,0,0,64000
5072.50,0.2513,6,0.3571,26,0.1429,1,1,0,0,0,0,0,57000
5072.50,0.2513,6,0.3571,27,0.2857,1,1,0,0,0,0,0,65000
5072.50,0.2513,6,0.3571,27,0.2857,1,1,0,0,0,0,0,63000
5072.50,0.2513,6,0.3571,29,0.5714,0,1,0,0,0,0,0,68000
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,56761
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,54494
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,54974
6555.33,0.3334,6,0.3571,28,0.4286,1,1,0,0,0,0,0,50302
6555.33,0.3334,6,0.3571,27,0.2857,1,1,0,0,0,0,0,48170
6555.33,0.3334,6,0.3571,28,0.4286,1,1,0,0,0,0,0,49826
6555.33,0.3334,6,0.3571,31,0.8571,1,1,0,0,0,0,0,65090
6555.33,0.3334,6,0.3571,32,1.0000,1,1,0,0,0,0,0,60054
6555.33,0.3334,6,0.3571,32,1.0000,1,1,0,0,0,0,0,59421
6555.33,0.3334,6,0.3571,29,0.5714,0,1,0,0,0,0,0,52559
6555.33,0.3334,6,0.3571,29,0.5714,0,1,0,0,0,0,0,42008
6555.33,0.3334,6,0.3571,30,0.7143,1,1,0,0,0,0,0,53649
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,55339
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,52243
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,53308
6555.33,0.3334,6,0.3571,30,0.7143,1,1,0,0,0,0,0,31826
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,30119
6555.33,0.3334,6,0.3571,29,0.5714,1,1,0,0,0,0,0,30213
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,48000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,45000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,45000
11133.11,0.5868,10,0.6429,28,0.4286,1,1,0,0,0,0,0,42000
11133.11,0.5868,10,0.6429,27,0.2857,1,1,0,0,0,0,0,39000
11133.11,0.5868,10,0.6429,28,0.4286,1,1,0,0,0,0,0,41000
11133.11,0.5868,10,0.6429,31,0.8571,1,1,0,0,0,0,0,54000
11133.11,0.5868,10,0.6429,32,1.0000,1,1,0,0,0,0,0,53000
11133.11,0.5868,10,0.6429,32,1.0000,1,1,0,0,0,0,0,54000
11133.11,0.5868,10,0.6429,29,0.5714,0,1,0,0,0,0,0,49000
11133.11,0.5868,10,0.6429,29,0.5714,0,1,0,0,0,0,0,46000
11133.11,0.5868,10,0.6429,30,0.7143,1,1,0,0,0,0,0,50000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,49000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,46000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,49000
11133.11,0.5868,10,0.6429,27,0.2857,1,1,0,0,0,0,0,41000
11133.11,0.5868,10,0.6429,27,0.2857,1,1,0,0,0,0,0,40000
11133.11,0.5868,10,0.6429,28,0.4286,1,1,0,0,0,0,0,42000
11133.11,0.5868,10,0.6429,30,0.7143,1,1,0,0,0,0,0,57000
11133.11,0.5868,10,0.6429,31,0.8571,1,1,0,0,0,0,0,48000
11133.11,0.5868,10,0.6429,30,0.7143,1,1,0,0,0,0,0,51202
11133.11,0.5868,10,0.6429,29,0.5714,0,1,0,0,0,0,0,51202
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,51202
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,45337
11133.11,0.5868,10,0.6429,28,0.4286,1,1,0,0,0,0,0,40000
11133.11,0.5868,10,0.6429,28,0.4286,1,1,0,0,0,0,0,44000
11133.11,0.5868,10,0.6429,26,0.1429,1,1,0,0,0,0,0,35000
11133.11,0.5868,10,0.6429,27,0.2857,1,1,0,0,0,0,0,38000
11133.11,0.5868,10,0.6429,27,0.2857,1,1,0,0,0,0,0,38000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,50000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,40000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,45000
11133.11,0.5868,10,0.6429,30,0.7143,0,1,0,0,0,0,0,44000
11133.11,0.5868,10,0.6429,29,0.5714,0,1,0,0,0,0,0,38000
11133.11,0.5868,10,0.6429,29,0.5714,1,1,0,0,0,0,0,43000
18600.00,1.0000,12,0.7857,29,0.5714,1,1,0,0,0,0,0,70000
18600.00,1.0000,12,0.7857,28,0.4286,1,1,0,0,0,0,0,50000
18600.00,1.0000,12,0.7857,27,0.2857,1,1,0,0,0,0,0,52000
18600.00,1.0000,12,0.7857,28,0.4286,1,1,0,0,0,0,0,54000
18600.00,1.0000,12,0.7857,32,1.0000,1,1,0,0,0,0,0,65000
18600.00,1.0000,12,0.7857,29,0.5714,0,1,0,0,0,0,0,49000
18600.00,1.0000,12,0.7857,29,0.5714,0,1,0,0,0,0,0,47000
18600.00,1.0000,12,0.7857,30,0.7143,1,1,0,0,0,0,0,69000
18600.00,1.0000,12,0.7857,29,0.5714,1,1,0,0,0,0,0,62000
18600.00,1.0000,12,0.7857,27,0.2857,1,1,0,0,0,0,0,46000
18600.00,1.0000,12,0.7857,27,0.2857,1,1,0,0,0,0,0,52000
18600.00,1.0000,12,0.7857,28,0.4286,1,1,0,0,0,0,0,61000
18600.00,1.0000,12,0.7857,30,0.7143,1,1,0,0,0,0,0,64000
18600.00,1.0000,12,0.7857,29,0.5714,0,1,0,0,0,0,0,54000
18600.00,1.0000,12,0.7857,28,0.4286,1,1,0,0,0,0,0,65000
18600.00,1.0000,12,0.7857,28,0.4286,1,1,0,0,0,0,0,60000
18600.00,1.0000,12,0.7857,26,0.1429,1,1,0,0,0,0,0,42000
18600.00,1.0000,12,0.7857,27,0.2857,1,1,0,0,0,0,0,53000
18600.00,1.0000,12,0.7857,27,0.2857,1,1,0,0,0,0,0,61000
18600.00,1.0000,12,0.7857,29,0.5714,1,1,0,0,0,0,0,65000
18600.00,1.0000,12,0.7857,29,0.5714,1,1,0,0,0,0,0,54000
18600.00,1.0000,12,0.7857,30,0.7143,0,1,0,0,0,0,0,57000
18600.00,1.0000,12,0.7857,29,0.5714,0,1,0,0,0,0,0,53000
18600.00,1.0000,12,0.7857,29,0.5714,1,1,0,0,0,0,0,70000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,39000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,37000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,37000
5268.26,0.2622,5,0.2857,28,0.4286,1,1,0,0,0,0,0,38000
5268.26,0.2622,5,0.2857,28,0.4286,1,1,0,0,0,0,0,31000
5268.26,0.2622,5,0.2857,31,0.8571,1,1,0,0,0,0,0,46000
5268.26,0.2622,5,0.2857,32,1.0000,1,1,0,0,0,0,0,49000
5268.26,0.2622,5,0.2857,32,1.0000,1,1,0,0,0,0,0,47000
5268.26,0.2622,5,0.2857,30,0.7143,1,1,0,0,0,0,0,33000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,48000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,37000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,37000
5268.26,0.2622,5,0.2857,27,0.2857,1,1,0,0,0,0,0,33000
5268.26,0.2622,5,0.2857,28,0.4286,1,1,0,0,0,0,0,35000
5268.26,0.2622,5,0.2857,30,0.7143,1,1,0,0,0,0,0,46000
5268.26,0.2622,5,0.2857,31,0.8571,1,1,0,0,0,0,0,42000
5268.26,0.2622,5,0.2857,30,0.7143,1,1,0,0,0,0,0,45000
5268.26,0.2622,5,0.2857,29,0.5714,0,1,0,0,0,0,0,31000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,47000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,54000
5268.26,0.2622,5,0.2857,28,0.4286,1,1,0,0,0,0,0,44000
5268.26,0.2622,5,0.2857,28,0.4286,1,1,0,0,0,0,0,39000
5268.26,0.2622,5,0.2857,26,0.1429,1,1,0,0,0,0,0,33000
5268.26,0.2622,5,0.2857,27,0.2857,1,1,0,0,0,0,0,37000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,45000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,40000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,38000
5268.26,0.2622,5,0.2857,30,0.7143,0,1,0,0,0,0,0,32000
5268.26,0.2622,5,0.2857,29,0.5714,1,1,0,0,0,0,0,36000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,51000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,49000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,48000
2963.50,0.1346,4,0.2143,28,0.4286,1,1,0,0,0,0,0,41000
2963.50,0.1346,4,0.2143,27,0.2857,1,1,0,0,0,0,0,35000
2963.50,0.1346,4,0.2143,28,0.4286,1,1,0,0,0,0,0,36000
2963.50,0.1346,4,0.2143,31,0.8571,1,1,0,0,0,0,0,43000
2963.50,0.1346,4,0.2143,32,1.0000,1,1,0,0,0,0,0,48000
2963.50,0.1346,4,0.2143,32,1.0000,1,1,0,0,0,0,0,50000
2963.50,0.1346,4,0.2143,29,0.5714,0,1,0,0,0,0,0,44000
2963.50,0.1346,4,0.2143,29,0.5714,0,1,0,0,0,0,0,37000
2963.50,0.1346,4,0.2143,30,0.7143,1,1,0,0,0,0,0,44000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,47000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,41000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,40000
2963.50,0.1346,4,0.2143,27,0.2857,1,1,0,0,0,0,0,38000
2963.50,0.1346,4,0.2143,27,0.2857,1,1,0,0,0,0,0,40538
2963.50,0.1346,4,0.2143,28,0.4286,1,1,0,0,0,0,0,40538
2963.50,0.1346,4,0.2143,30,0.7143,1,1,0,0,0,0,0,36615
2963.50,0.1346,4,0.2143,31,0.8571,1,1,0,0,0,0,0,38231
2963.50,0.1346,4,0.2143,30,0.7143,1,1,0,0,0,0,0,43000
2963.50,0.1346,4,0.2143,29,0.5714,0,1,0,0,0,0,0,35000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,36000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,45000
2963.50,0.1346,4,0.2143,28,0.4286,1,1,0,0,0,0,0,43000
2963.50,0.1346,4,0.2143,28,0.4286,1,1,0,0,0,0,0,40000
2963.50,0.1346,4,0.2143,26,0.1429,1,1,0,0,0,0,0,38000
2963.50,0.1346,4,0.2143,27,0.2857,1,1,0,0,0,0,0,32000
2963.50,0.1346,4,0.2143,27,0.2857,1,1,0,0,0,0,0,43000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,44000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,42000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,40000
2963.50,0.1346,4,0.2143,30,0.7143,0,1,0,0,0,0,0,38000
2963.50,0.1346,4,0.2143,29,0.5714,0,1,0,0,0,0,0,36000
2963.50,0.1346,4,0.2143,29,0.5714,1,1,0,0,0,0,0,36000
4935.75,0.2438,6,0.3571,29,0.5714,1,1,0,0,0,0,0,53000
4935.75,0.2438,6,0.3571,29,0.5714,1,1,0,0,0,0,0,51000
4935.75,0.2438,6,0.3571,29,0.5714,1,1,0,0,0,0,0,49000
4935.75,0.2438,6,0.3571,28,0.4286,1,1,0,0,0,0,0,46000
4935.75,0.2438,6,0.3571,27,0.2857,1,1,0,0,0,0,0,37000
4935.75,0.2438,6,0.3571,28,0.4286,1,1,0,0,0,0,0,37000
4935.75,0.2438,6,0.3571,31,0.8571,1,1,0,0,0,0,0,47000
4935.75,0.2438,6,0.3571,32,1.0000,1,1,0,0,0,0,0,50000
4935.75,0.2438,6,0.3571,32,1.0000,1,1,0,0,0,0,0,52000
4935.75,0.2438,6,0.3571,29,0.5714,0,1,0,0,0,0,0,43000
4935.75,0.2438,6,0.3571,29,0.5714,0,1,0,0,0,0,0,37000
4935.75,0.2438,6,0.3571,30,0.7143,1,1,0,0,0,0,0,44000
4935.75,0.2438,6,0.3571,29,0.5714,1,1,0,0,0,0,0,55000
4935.75,0.2438,6,0.3571,29,0.5714,1,1,0,0,0,0,0,46000
4935.75,0.2438,6,0.3571,29,0.5714,1,1,0,0,0,0,0,44000
4935.75,0.2438,6,0.3571,27,0.2857,1,1,0,0,0,0,0,41000
4935.75,0.2438,6,0.3571,27,0.2857,1,1,0,0,0,0,0,37000
4935.75,0.2438,6,0.3571,28,0.4286,1,1,0,0,0,0,0,44000
4935.75,0.2438,6,0.3571,30,0.7143,1,1,0,0,0,0,0,51000
4935.75,0.2438,6,0.3571,31,0.8571,1,1,0,0,0,0,0,47000
