month,year,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
,,6956.23,0.2065,10,0.8182,27,0.2857,1,29000
,,6956.23,0.2065,10,0.8182,30,0.7143,1,19000
,,6956.23,0.2065,10,0.8182,29,0.5714,0,24000
,,6956.23,0.2065,10,0.8182,29,0.5714,0,29000
,,6956.23,0.2065,10,0.8182,28,0.4286,1,29000
,,6956.23,0.2065,10,0.8182,28,0.4286,1,15000
,,6956.23,0.2065,10,0.8182,26,0.1429,1,15000
,,3389.75,0.0919,5,0.3636,28,0.4286,1,28800
,,3389.75,0.0919,5,0.3636,27,0.2857,1,28800
,,3389.75,0.0919,5,0.3636,29,0.5714,0,30000
,,3389.75,0.0919,5,0.3636,28,0.4286,1,24000
,,3389.75,0.0919,5,0.3636,26,0.1429,1,25800
,,6261.53,0.1841,10,0.8182,26,0.1429,1,26000
,,6261.53,0.1841,10,0.8182,30,0.7143,1,29000
,,6261.53,0.1841,10,0.8182,31,0.8571,1,20000
,,6261.53,0.1841,10,0.8182,30,0.7143,0,20000
,,6261.53,0.1841,10,0.8182,30,0.7143,0,17000
,,6261.53,0.1841,10,0.8182,29,0.5714,1,29000
,,6261.53,0.1841,10,0.8182,28,0.4286,1,17000
,,6261.53,0.1841,10,0.8182,27,0.2857,1,23000
,,6261.53,0.1841,10,0.8182,32,1.0000,1,18000
,,6261.53,0.1841,10,0.8182,29,0.5714,0,24000
,,6261.53,0.1841,10,0.8182,29,0.5714,0,22000
,,6261.53,0.1841,10,0.8182,29,0.5714,1,29000
,,6261.53,0.1841,10,0.8182,27,0.2857,1,21000
,,6261.53,0.1841,10,0.8182,27,0.2857,1,23000
,,6261.53,0.1841,10,0.8182,30,0.7143,1,19000
,,6261.53,0.1841,10,0.8182,29,0.5714,0,21000
,,6261.53,0.1841,10,0.8182,29,0.5714,0,25000
,,6261.53,0.1841,10,0.8182,28,0.4286,1,30000
,,6261.53,0.1841,10,0.8182,28,0.4286,1,19000
,,6261.53,0.1841,10,0.8182,26,0.1429,1,19000
,,2684.53,0.0692,5,0.3636,29,0.5714,1,28220
,,2684.53,0.0692,5,0.3636,29,0.5714,1,28648
,,2684.53,0.0692,5,0.3636,28,0.4286,1,25829
,,2684.53,0.0692,5,0.3636,27,0.2857,1,22267
,,2684.53,0.0692,5,0.3636,28,0.4286,1,25769
,,2684.53,0.0692,5,0.3636,29,0.5714,0,26481
,,2684.53,0.0692,5,0.3636,29,0.5714,0,24836
,,2684.53,0.0692,5,0.3636,30,0.7143,1,28495
,,2684.53,0.0692,5,0.3636,29,0.5714,1,28052
,,2684.53,0.0692,5,0.3636,29,0.5714,1,26441
,,2684.53,0.0692,5,0.3636,29,0.5714,1,28127
,,2684.53,0.0692,5,0.3636,27,0.2857,1,21943
,,2684.53,0.0692,5,0.3636,27,0.2857,1,20484
,,2684.53,0.0692,5,0.3636,28,0.4286,1,22081
,,2684.53,0.0692,5,0.3636,30,0.7143,1,29645
,,2684.53,0.0692,5,0.3636,31,0.8571,1,27097
,,2684.53,0.0692,5,0.3636,30,0.7143,1,29666
,,2684.53,0.0692,5,0.3636,29,0.5714,0,24730
,,2684.53,0.0692,5,0.3636,28,0.4286,1,24970
,,2684.53,0.0692,5,0.3636,28,0.4286,1,24117
,,2684.53,0.0692,5,0.3636,26,0.1429,1,20475
,,2684.53,0.0692,5,0.3636,27,0.2857,1,22719
,,2684.53,0.0692,5,0.3636,27,0.2857,1,22833
,,2684.53,0.0692,5,0.3636,29,0.5714,1,28027
,,2684.53,0.0692,5,0.3636,29,0.5714,1,27461
,,2684.53,0.0692,5,0.3636,30,0.7143,0,28361
,,2684.53,0.0692,5,0.3636,29,0.5714,0,24944
,,2684.53,0.0692,5,0.3636,29,0.5714,1,29608
,,3331.84,0.0900,5,0.3636,29,0.5714,1,21716
,,3331.84,0.0900,5,0.3636,29,0.5714,1,19781
,,3331.84,0.0900,5,0.3636,29,0.5714,1,20997
,,3331.84,0.0900,5,0.3636,28,0.4286,1,20670
,,3331.84,0.0900,5,0.3636,27,0.2857,1,18983
,,3331.84,0.0900,5,0.3636,28,0.4286,1,18658
,,3331.84,0.0900,5,0.3636,31,0.8571,1,23916
,,3331.84,0.0900,5,0.3636,32,1.0000,1,26426
,,3331.84,0.0900,5,0.3636,32,1.0000,1,27269
,,3331.84,0.0900,5,0.3636,29,0.5714,0,22116
,,3331.84,0.0900,5,0.3636,29,0.5714,0,16722
,,3331.84,0.0900,5,0.3636,30,0.7143,1,22097
,,3331.84,0.0900,5,0.3636,29,0.5714,1,23847
,,3331.84,0.0900,5,0.3636,29,0.5714,1,20770
,,3331.84,0.0900,5,0.3636,29,0.5714,1,21383
,,3331.84,0.0900,5,0.3636,27,0.2857,1,19534
,,3331.84,0.0900,5,0.3636,27,0.2857,1,17836
,,3331.84,0.0900,5,0.3636,28,0.4286,1,20234
,,3331.84,0.0900,5,0.3636,30,0.7143,1,21435
,,3331.84,0.0900,5,0.3636,31,0.8571,1,20872
,,3331.84,0.0900,5,0.3636,30,0.7143,1,23004
,,3331.84,0.0900,5,0.3636,29,0.5714,0,19750
,,3331.84,0.0900,5,0.3636,29,0.5714,1,21048
,,3331.84,0.0900,5,0.3636,29,0.5714,1,23406
,,3331.84,0.0900,5,0.3636,28,0.4286,1,20006
,,3331.84,0.0900,5,0.3636,26,0.1429,1,18386
,,3331.84,0.0900,5,0.3636,27,0.2857,1,15735
,,3331.84,0.0900,5,0.3636,27,0.2857,1,19761
,,3331.84,0.0900,5,0.3636,29,0.5714,1,21867
,,3331.84,0.0900,5,0.3636,29,0.5714,1,21439
,,3331.84,0.0900,5,0.3636,29,0.5714,1,22748
,,3331.84,0.0900,5,0.3636,30,0.7143,0,21088
,,3331.84,0.0900,5,0.3636,29,0.5714,0,19313
,,3331.84,0.0900,5,0.3636,29,0.5714,1,20574
,,12184.46,0.3745,10,0.8182,29,0.5714,1,11418
,,12184.46,0.3745,10,0.8182,29,0.5714,1,11650
,,12184.46,0.3745,10,0.8182,29,0.5714,1,12306
,,12184.46,0.3745,10,0.8182,28,0.4286,1,11284
,,12184.46,0.3745,10,0.8182,27,0.2857,1,10985
,,12184.46,0.3745,10,0.8182,28,0.4286,1,11874
,,12184.46,0.3745,10,0.8182,31,0.8571,1,14085
,,12184.46,0.3745,10,0.8182,32,1.0000,1,14346
,,12184.46,0.3745,10,0.8182,32,1.0000,1,15383
,,12184.46,0.3745,10,0.8182,29,0.5714,0,13397
,,12184.46,0.3745,10,0.8182,29,0.5714,0,12179
,,12184.46,0.3745,10,0.8182,30,0.7143,1,13041
,,12184.46,0.3745,10,0.8182,29,0.5714,1,10625
,,12184.46,0.3745,10,0.8182,29,0.5714,1,10224
,,12184.46,0.3745,10,0.8182,29,0.5714,1,10735
,,12184.46,0.3745,10,0.8182,27,0.2857,1,9753
,,12184.46,0.3745,10,0.8182,27,0.2857,1,9473
,,12184.46,0.3745,10,0.8182,28,0.4286,1,10065
,,12184.46,0.3745,10,0.8182,30,0.7143,1,13987
,,12184.46,0.3745,10,0.8182,31,0.8571,1,12815
,,12184.46,0.3745,10,0.8182,30,0.7143,1,12600
,,12184.46,0.3745,10,0.8182,29,0.5714,0,11893
,,12184.46,0.3745,10,0.8182,29,0.5714,1,12740
,,12184.46,0.3745,10,0.8182,29,0.5714,1,12446
,,12184.46,0.3745,10,0.8182,28,0.4286,1,10840
,,12184.46,0.3745,10,0.8182,26,0.1429,1,9478
,,12184.46,0.3745,10,0.8182,27,0.2857,1,10144
,,12184.46,0.3745,10,0.8182,27,0.2857,1,9735
,,12184.46,0.3745,10,0.8182,29,0.5714,1,12493
,,12184.46,0.3745,10,0.8182,29,0.5714,1,10921
,,12184.46,0.3745,10,0.8182,29,0.5714,1,10409
,,12184.46,0.3745,10,0.8182,30,0.7143,0,11752
,,12184.46,0.3745,10,0.8182,29,0.5714,0,11399
,,12184.46,0.3745,10,0.8182,29,0.5714,1,11711
,,1488.95,0.0308,2,0.0909,29,0.5714,1,9000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,10000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,7000
,,1488.95,0.0308,2,0.0909,28,0.4286,1,9000
,,1488.95,0.0308,2,0.0909,27,0.2857,1,9000
,,1488.95,0.0308,2,0.0909,28,0.4286,1,8000
,,1488.95,0.0308,2,0.0909,31,0.8571,1,12000
,,1488.95,0.0308,2,0.0909,32,1.0000,1,11000
,,1488.95,0.0308,2,0.0909,32,1.0000,1,12000
,,1488.95,0.0308,2,0.0909,29,0.5714,0,9000
,,1488.95,0.0308,2,0.0909,29,0.5714,0,8000
,,1488.95,0.0308,2,0.0909,30,0.7143,1,10000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,9000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,8000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,9000
,,1488.95,0.0308,2,0.0909,27,0.2857,1,8000
,,1488.95,0.0308,2,0.0909,27,0.2857,1,8000
,,1488.95,0.0308,2,0.0909,28,0.4286,1,9000
,,1488.95,0.0308,2,0.0909,30,0.7143,1,11000
,,1488.95,0.0308,2,0.0909,31,0.8571,1,11000
,,1488.95,0.0308,2,0.0909,30,0.7143,1,11000
,,1488.95,0.0308,2,0.0909,29,0.5714,0,9000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,8000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,11000
,,1488.95,0.0308,2,0.0909,28,0.4286,1,8000
,,1488.95,0.0308,2,0.0909,28,0.4286,1,10000
,,1488.95,0.0308,2,0.0909,26,0.1429,1,7000
,,1488.95,0.0308,2,0.0909,27,0.2857,1,9000
,,1488.95,0.0308,2,0.0909,27,0.2857,1,9000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,11000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,10000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,11000
,,1488.95,0.0308,2,0.0909,30,0.7143,0,9000
,,1488.95,0.0308,2,0.0909,29,0.5714,0,6000
,,1488.95,0.0308,2,0.0909,29,0.5714,1,7000
,,695.77,0.0053,2,0.0909,29,0.5714,1,3126
,,695.77,0.0053,2,0.0909,29,0.5714,1,4116
,,695.77,0.0053,2,0.0909,29,0.5714,1,3254
,,695.77,0.0053,2,0.0909,28,0.4286,1,3743
,,695.77,0.0053,2,0.0909,27,0.2857,1,3835
,,695.77,0.0053,2,0.0909,28,0.4286,1,3409
,,695.77,0.0053,2,0.0909,31,0.8571,1,3419
,,695.77,0.0053,2,0.0909,32,1.0000,1,3360
,,695.77,0.0053,2,0.0909,32,1.0000,1,3368
,,695.77,0.0053,2,0.0909,29,0.5714,0,3886
,,695.77,0.0053,2,0.0909,29,0.5714,0,3810
,,695.77,0.0053,2,0.0909,30,0.7143,1,3745
,,695.77,0.0053,2,0.0909,29,0.5714,1,3387
,,695.77,0.0053,2,0.0909,29,0.5714,1,3871
,,695.77,0.0053,2,0.0909,29,0.5714,1,3977
,,695.77,0.0053,2,0.0909,27,0.2857,1,3844
,,695.77,0.0053,2,0.0909,27,0.2857,1,3601
,,695.77,0.0053,2,0.0909,28,0.4286,1,3215
,,695.77,0.0053,2,0.0909,30,0.7143,1,3906
,,695.77,0.0053,2,0.0909,31,0.8571,1,3668
,,695.77,0.0053,2,0.0909,30,0.7143,1,3988
,,695.77,0.0053,2,0.0909,29,0.5714,0,3613
,,695.77,0.0053,2,0.0909,29,0.5714,1,4022
,,695.77,0.0053,2,0.0909,29,0.5714,1,3751
,,695.77,0.0053,2,0.0909,28,0.4286,1,3421
,,695.77,0.0053,2,0.0909,28,0.4286,1,3710
,,695.77,0.0053,2,0.0909,26,0.1429,1,3671
,,695.77,0.0053,2,0.0909,27,0.2857,1,3762
,,695.77,0.0053,2,0.0909,29,0.5714,1,4521
,,695.77,0.0053,2,0.0909,29,0.5714,1,3696
,,695.77,0.0053,2,0.0909,29,0.5714,1,4247
,,695.77,0.0053,2,0.0909,30,0.7143,0,5393
,,695.77,0.0053,2,0.0909,29,0.5714,0,4675
,,695.77,0.0053,2,0.0909,29,0.5714,1,4594
,,3525.56,0.0962,5,0.3636,29,0.5714,1,2000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,9000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,3000
,,3525.56,0.0962,5,0.3636,28,0.4286,1,4000
,,3525.56,0.0962,5,0.3636,27,0.2857,1,5000
,,3525.56,0.0962,5,0.3636,28,0.4286,1,4000
,,3525.56,0.0962,5,0.3636,31,0.8571,1,13000
,,3525.56,0.0962,5,0.3636,32,1.0000,1,9000
,,3525.56,0.0962,5,0.3636,32,1.0000,1,8000
,,3525.56,0.0962,5,0.3636,29,0.5714,0,8000
,,3525.56,0.0962,5,0.3636,29,0.5714,0,6000
,,3525.56,0.0962,5,0.3636,30,0.7143,1,10000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,9000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,9000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,10000
,,3525.56,0.0962,5,0.3636,27,0.2857,1,11000
,,3525.56,0.0962,5,0.3636,27,0.2857,1,9000
,,3525.56,0.0962,5,0.3636,28,0.4286,1,5000
,,3525.56,0.0962,5,0.3636,30,0.7143,1,11000
,,3525.56,0.0962,5,0.3636,31,0.8571,1,7000
,,3525.56,0.0962,5,0.3636,30,0.7143,1,7000
,,3525.56,0.0962,5,0.3636,29,0.5714,0,4000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,4000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,6000
,,3525.56,0.0962,5,0.3636,28,0.4286,1,4000
,,3525.56,0.0962,5,0.3636,28,0.4286,1,4000
,,3525.56,0.0962,5,0.3636,26,0.1429,1,2000
,,3525.56,0.0962,5,0.3636,27,0.2857,1,2000
,,3525.56,0.0962,5,0.3636,27,0.2857,1,1000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,2000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,2000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,2000
,,3525.56,0.0962,5,0.3636,29,0.5714,0,2000
,,3525.56,0.0962,5,0.3636,29,0.5714,1,2000
,,6555.33,0.1936,6,0.4545,27,0.2857,1,23826
,,6555.33,0.1936,6,0.4545,27,0.2857,1,23973
,,6555.33,0.1936,6,0.4545,28,0.4286,1,23930
,,6555.33,0.1936,6,0.4545,31,0.8571,1,27364
,,6555.33,0.1936,6,0.4545,30,0.7143,1,29889
,,6555.33,0.1936,6,0.4545,29,0.5714,0,26192
,,6555.33,0.1936,6,0.4545,29,0.5714,1,29049
,,6555.33,0.1936,6,0.4545,28,0.4286,1,25066
,,6555.33,0.1936,6,0.4545,28,0.4286,1,25361
,,6555.33,0.1936,6,0.4545,26,0.1429,1,22993
,,6555.33,0.1936,6,0.4545,27,0.2857,1,24074
,,6555.33,0.1936,6,0.4545,27,0.2857,1,24013
,,6555.33,0.1936,6,0.4545,29,0.5714,1,22718
,,6555.33,0.1936,6,0.4545,29,0.5714,1,23082
,,6555.33,0.1936,6,0.4545,30,0.7143,0,23669
,,6555.33,0.1936,6,0.4545,29,0.5714,0,22769
,,6555.33,0.1936,6,0.4545,29,0.5714,1,24379
,,5268.26,0.1522,5,0.3636,27,0.2857,1,29000
,,5268.26,0.1522,5,0.3636,29,0.5714,0,26000
,,5268.26,0.1522,5,0.3636,29,0.5714,0,24000
,,5268.26,0.1522,5,0.3636,27,0.2857,1,26000
,,5268.26,0.1522,5,0.3636,27,0.2857,1,27000
,,5268.26,0.1522,5,0.3636,29,0.5714,0,28000
,,4665.84,0.1329,7,0.5455,27,0.2857,1,28000
,,4665.84,0.1329,7,0.5455,29,0.5714,0,27000
,,4665.84,0.1329,7,0.5455,26,0.1429,1,25000
,,4665.84,0.1329,7,0.5455,27,0.2857,1,26000
,,4691.89,0.1337,5,0.3636,27,0.2857,1,26000
,,4691.89,0.1337,5,0.3636,28,0.4286,1,26000
,,4691.89,0.1337,5,0.3636,29,0.5714,0,25000
,,4691.89,0.1337,5,0.3636,29,0.5714,1,30000
,,4691.89,0.1337,5,0.3636,27,0.2857,1,28000
,,4691.89,0.1337,5,0.3636,27,0.2857,1,24000
,,4691.89,0.1337,5,0.3636,28,0.4286,1,28000
,,4691.89,0.1337,5,0.3636,29,0.5714,0,27000
,,4691.89,0.1337,5,0.3636,28,0.4286,1,29000
,,4691.89,0.1337,5,0.3636,27,0.2857,1,26000
,,4691.89,0.1337,5,0.3636,29,0.5714,1,30000
,,4691.89,0.1337,5,0.3636,29,0.5714,1,30000
,,4691.89,0.1337,5,0.3636,30,0.7143,0,29000
,,4691.89,0.1337,5,0.3636,29,0.5714,0,28000
,,4691.89,0.1337,5,0.3636,29,0.5714,1,30000
,,688.85,0.0051,2,0.0909,29,0.5714,1,6000
,,688.85,0.0051,2,0.0909,29,0.5714,1,7000
,,688.85,0.0051,2,0.0909,29,0.5714,1,6000
,,688.85,0.0051,2,0.0909,28,0.4286,1,5000
,,688.85,0.0051,2,0.0909,27,0.2857,1,5000
,,688.85,0.0051,2,0.0909,28,0.4286,1,5000
,,688.85,0.0051,2,0.0909,31,0.8571,1,6000
,,688.85,0.0051,2,0.0909,32,1.0000,1,6000
,,688.85,0.0051,2,0.0909,32,1.0000,1,7000
,,688.85,0.0051,2,0.0909,29,0.5714,0,6000
,,688.85,0.0051,2,0.0909,29,0.5714,0,6000
,,688.85,0.0051,2,0.0909,30,0.7143,1,6000
,,688.85,0.0051,2,0.0909,29,0.5714,1,7000
,,688.85,0.0051,2,0.0909,29,0.5714,1,7000
,,688.85,0.0051,2,0.0909,29,0.5714,1,5000
,,688.85,0.0051,2,0.0909,27,0.2857,1,6000
,,688.85,0.0051,2,0.0909,27,0.2857,1,4000
,,688.85,0.0051,2,0.0909,28,0.4286,1,5000
,,688.85,0.0051,2,0.0909,30,0.7143,1,7000
,,688.85,0.0051,2,0.0909,31,0.8571,1,5000
,,688.85,0.0051,2,0.0909,30,0.7143,1,6000
,,688.85,0.0051,2,0.0909,29,0.5714,0,5000
,,688.85,0.0051,2,0.0909,29,0.5714,1,7000
,,688.85,0.0051,2,0.0909,29,0.5714,1,6000
,,688.85,0.0051,2,0.0909,28,0.4286,1,6000
,,688.85,0.0051,2,0.0909,28,0.4286,1,6000
,,688.85,0.0051,2,0.0909,26,0.1429,1,5000
,,688.85,0.0051,2,0.0909,27,0.2857,1,4000
,,688.85,0.0051,2,0.0909,27,0.2857,1,5000
,,688.85,0.0051,2,0.0909,29,0.5714,1,6000
,,688.85,0.0051,2,0.0909,29,0.5714,1,5000
,,688.85,0.0051,2,0.0909,29,0.5714,1,6000
,,688.85,0.0051,2,0.0909,30,0.7143,0,5000
,,688.85,0.0051,2,0.0909,29,0.5714,0,6000
,,688.85,0.0051,2,0.0909,29,0.5714,1,5000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,28000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,26000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,25000
,,4400.38,0.1243,8,0.6364,28,0.4286,1,23000
,,4400.38,0.1243,8,0.6364,27,0.2857,1,27000
,,4400.38,0.1243,8,0.6364,28,0.4286,1,21000
,,4400.38,0.1243,8,0.6364,31,0.8571,1,26000
,,4400.38,0.1243,8,0.6364,32,1.0000,1,29000
,,4400.38,0.1243,8,0.6364,32,1.0000,1,28000
,,4400.38,0.1243,8,0.6364,29,0.5714,0,28000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,29000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,29000
,,4400.38,0.1243,8,0.6364,27,0.2857,1,26000
,,4400.38,0.1243,8,0.6364,27,0.2857,1,26000
,,4400.38,0.1243,8,0.6364,28,0.4286,1,25000
,,4400.38,0.1243,8,0.6364,30,0.7143,1,29000
,,4400.38,0.1243,8,0.6364,31,0.8571,1,28000
,,4400.38,0.1243,8,0.6364,30,0.7143,1,29000
,,4400.38,0.1243,8,0.6364,28,0.4286,1,27000
,,4400.38,0.1243,8,0.6364,28,0.4286,1,27000
,,4400.38,0.1243,8,0.6364,26,0.1429,1,25000
,,4400.38,0.1243,8,0.6364,27,0.2857,1,24000
,,4400.38,0.1243,8,0.6364,27,0.2857,1,27000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,28000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,28000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,29000
,,4400.38,0.1243,8,0.6364,29,0.5714,1,30000
,,943.75,0.0133,2,0.0909,29,0.5714,1,1000
,,943.75,0.0133,2,0.0909,29,0.5714,1,2000
,,943.75,0.0133,2,0.0909,29,0.5714,1,1000
,,943.75,0.0133,2,0.0909,28,0.4286,1,2000
,,943.75,0.0133,2,0.0909,27,0.2857,1,2000
,,943.75,0.0133,2,0.0909,28,0.4286,1,1000
,,943.75,0.0133,2,0.0909,31,0.8571,1,2000
,,943.75,0.0133,2,0.0909,32,1.0000,1,1000
,,943.75,0.0133,2,0.0909,32,1.0000,1,2000
,,943.75,0.0133,2,0.0909,29,0.5714,0,2000
,,943.75,0.0133,2,0.0909,29,0.5714,0,2000
,,943.75,0.0133,2,0.0909,30,0.7143,1,1000
,,943.75,0.0133,2,0.0909,29,0.5714,1,2000
,,943.75,0.0133,2,0.0909,29,0.5714,1,2000
,,943.75,0.0133,2,0.0909,29,0.5714,1,2000
,,943.75,0.0133,2,0.0909,27,0.2857,1,3000
,,943.75,0.0133,2,0.0909,27,0.2857,1,1000
,,943.75,0.0133,2,0.0909,28,0.4286,1,2000
,,943.75,0.0133,2,0.0909,30,0.7143,1,2000
,,943.75,0.0133,2,0.0909,31,0.8571,1,2000
,,943.75,0.0133,2,0.0909,30,0.7143,1,2000
,,943.75,0.0133,2,0.0909,29,0.5714,0,1000
,,943.75,0.0133,2,0.0909,29,0.5714,1,2000
,,943.75,0.0133,2,0.0909,29,0.5714,1,2000
,,943.75,0.0133,2,0.0909,28,0.4286,1,1000
,,943.75,0.0133,2,0.0909,28,0.4286,1,2000
,,943.75,0.0133,2,0.0909,26,0.1429,1,1000
,,943.75,0.0133,2,0.0909,27,0.2857,1,2000
,,943.75,0.0133,2,0.0909,27,0.2857,1,1000
,,943.75,0.0133,2,0.0909,29,0.5714,1,1000
,,943.75,0.0133,2,0.0909,29,0.5714,1,1000
,,943.75,0.0133,2,0.0909,29,0.5714,1,1000
,,943.75,0.0133,2,0.0909,30,0.7143,0,2000
,,943.75,0.0133,2,0.0909,29,0.5714,0,1000
,,943.75,0.0133,2,0.0909,29,0.5714,1,1000
,,3366.31,0.0911,4,0.2727,28,0.4286,1,23200
,,3366.31,0.0911,4,0.2727,30,0.7143,1,22880
,,3366.31,0.0911,4,0.2727,31,0.8571,0,14240
,,3366.31,0.0911,4,0.2727,32,1.0000,0,22560
,,3366.31,0.0911,4,0.2727,32,1.0000,0,16640
,,3366.31,0.0911,4,0.2727,30,0.7143,1,27520
,,3366.31,0.0911,4,0.2727,30,0.7143,1,19040
,,3366.31,0.0911,4,0.2727,30,0.7143,1,27360
,,3366.31,0.0911,4,0.2727,29,0.5714,1,22240
,,3366.31,0.0911,4,0.2727,29,0.5714,0,16640
,,3366.31,0.0911,4,0.2727,30,0.7143,1,23520
,,3366.31,0.0911,4,0.2727,25,0.0000,1,16837
,,3366.31,0.0911,4,0.2727,25,0.0000,1,5563
,,3366.31,0.0911,4,0.2727,28,0.4286,1,25600
,,3366.31,0.0911,4,0.2727,30,0.7143,1,15360
,,3366.31,0.0911,4,0.2727,31,0.8571,1,26720
,,3366.31,0.0911,4,0.2727,31,0.8571,1,10240
,,3366.31,0.0911,4,0.2727,30,0.7143,0,10400
