area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
642.89,0.1049,2,0.1429,31,0.8571,1,3833
642.89,0.1049,2,0.1429,30,0.7143,1,3421
642.89,0.1049,2,0.1429,29,0.5714,0,2319
642.89,0.1049,2,0.1429,29,0.5714,1,4325
642.89,0.1049,2,0.1429,28,0.4286,1,4082
642.89,0.1049,2,0.1429,28,0.4286,1,4647
642.89,0.1049,2,0.1429,26,0.1429,1,4139
642.00,0.1048,2,0.1429,28,0.4286,1,1335
642.00,0.1048,2,0.1429,30,0.7143,1,1511
642.00,0.1048,2,0.1429,31,0.8571,0,1244
642.00,0.1048,2,0.1429,32,1.0000,0,1159
642.00,0.1048,2,0.1429,32,1.0000,0,1512
642.00,0.1048,2,0.1429,30,0.7143,1,1376
642.00,0.1048,2,0.1429,30,0.7143,1,811
642.00,0.1048,2,0.1429,30,0.7143,1,898
642.00,0.1048,2,0.1429,29,0.5714,1,891
642.00,0.1048,2,0.1429,29,0.5714,0,838
642.00,0.1048,2,0.1429,30,0.7143,1,837
642.00,0.1048,2,0.1429,25,0.0000,1,756
642.00,0.1048,2,0.1429,25,0.0000,1,709
642.00,0.1048,2,0.1429,28,0.4286,1,711
642.00,0.1048,2,0.1429,30,0.7143,1,823
642.00,0.1048,2,0.1429,31,0.8571,1,671
642.00,0.1048,2,0.1429,31,0.8571,1,511
642.00,0.1048,2,0.1429,30,0.7143,0,669
642.00,0.1048,2,0.1429,30,0.7143,0,670
642.00,0.1048,2,0.1429,29,0.5714,1,754
642.00,0.1048,2,0.1429,29,0.5714,1,804
642.00,0.1048,2,0.1429,29,0.5714,1,745
642.00,0.1048,2,0.1429,29,0.5714,1,734
642.00,0.1048,2,0.1429,27,0.2857,1,747
642.00,0.1048,2,0.1429,26,0.1429,1,574
642.00,0.1048,2,0.1429,28,0.4286,1,538
642.00,0.1048,2,0.1429,30,0.7143,1,548
642.00,0.1048,2,0.1429,30,0.7143,1,578
642.00,0.1048,2,0.1429,31,0.8571,1,593
642.00,0.1048,2,0.1429,30,0.7143,0,636
642.00,0.1048,2,0.1429,30,0.7143,0,593
642.00,0.1048,2,0.1429,30,0.7143,1,613
642.00,0.1048,2,0.1429,29,0.5714,1,694
642.00,0.1048,2,0.1429,29,0.5714,1,525
642.00,0.1048,2,0.1429,29,0.5714,1,623
642.00,0.1048,2,0.1429,28,0.4286,1,537
642.00,0.1048,2,0.1429,27,0.2857,1,608
642.00,0.1048,2,0.1429,28,0.4286,1,556
642.00,0.1048,2,0.1429,31,0.8571,1,576
642.00,0.1048,2,0.1429,32,1.0000,1,554
642.00,0.1048,2,0.1429,32,1.0000,1,559
642.00,0.1048,2,0.1429,29,0.5714,0,611
642.00,0.1048,2,0.1429,29,0.5714,0,565
642.00,0.1048,2,0.1429,30,0.7143,1,549
